iatiidentifier,donor,x1_donor_type,modality,recipient_main,complete_flag,y1_gap_full,y2_early_days,commitment_usd_full,s1_share,s2_hhi_net,s3_n_donors,n_years_obs,withheld
44000-P178322,EN: World Bank,Multilateral,A02_sector,SL,1,-0.01813123076923073,0,65000000,0.9962144640965016,1.4330282076646661e-5,2,1,0
44000-P178113,EN: World Bank,Multilateral,A02_sector,RW,1,0,0,200000000,0.9293877419240688,0.01991909311934914,2,1,0
44000-P180196,EN: World Bank,Multilateral,A02_sector,RW,1,0,0,125000000,0.8587754838481376,0.01991909311934914,3,1,0
44000-P146452,EN: World Bank,Multilateral,A02_sector,RW,1,-0.01185499999999994,0,70000000,0.5117633820616705,0.12391647944030759,5,1,0
44000-P151279,EN: World Bank,Multilateral,A02_sector,RW,1,0.05370128571428567,0,70000000,0.9656601957564139,0.0011792221554878246,2,1,0
44000-P155024,EN: World Bank,Multilateral,A02_sector,RW,1,0.01091725263157894,0,95000000,0.9656601957564139,0.0011792221554878246,2,1,0
44000-P158698,EN: World Bank,Multilateral,A02_sector,RW,1,0.03789901052631583,0,95000000,0.5501947838297967,0.17382563245862415,3,1,0
44000-P162671,EN: World Bank,Multilateral,A02_sector,RW,1,-0.00247135999999992,0,125000000,0.9565134155769449,0.0018910830247834687,2,1,0
44000-P166458,EN: World Bank,Multilateral,A02_sector,RW,1,0.00785561599999995,0,125000000,0.4991491864529606,0.25085153743073124,2,1,0
44000-P169040,EN: World Bank,Multilateral,A02_sector,RW,1,-0.00797306666666664,0,225000000,0.4695040788775644,0.2818576784329434,2,1,0
44000-P171554,EN: World Bank,Multilateral,A02_sector,RW,1,-0.01498537333333338,0,150000000,0.6650166978819856,0.15899576540041976,2,1,0
44000-P173680,EN: World Bank,Multilateral,A02_sector,RW,1,0.03732006857142855,0,175000000,0.9406540292783632,0.01408777696357355,1.5,1,0
44000-P171570,EN: World Bank,Multilateral,A02_sector,SO,1,-0.00153984807906337,0,458701095.00000006,0.7972527080567198,0.04110646439033372,2,1,0
44000-P174889,EN: World Bank,Multilateral,A02_sector,SO,1,0.02338792999999994,0,100000000,1,NA,1,1,0
44000-P179307,EN: World Bank,Multilateral,A02_sector,SO,1,0.00421717333333349,0,75000000.00000001,0.9985795863648022,2.0175748950412853e-6,2,1,0
44000-P174275,EN: World Bank,Multilateral,A02_sector,ST,1,0.00938173333333336,0,15000000,1,NA,1,1,0
44000-P159010,EN: World Bank,Multilateral,A02_sector,ST,1,0.03208239999999995,0,5000000,1,NA,1,1,0
44000-P168335,EN: World Bank,Multilateral,A02_sector,ST,1,-0.02259169999999999,0,10000000,0.3762681334966009,0.3890414412918141,2,1,0
44000-P174274,EN: World Bank,Multilateral,A02_sector,ST,1,0.00872659192572122,0,11999759,1,NA,1,1,0
44000-P164321,EN: World Bank,Multilateral,A02_sector,ST,1,-0.02329420000000004,0,5000000,1,NA,1,1,0
44000-P174447,EN: World Bank,Multilateral,A02_sector,SZ,1,0,0,40000000,1,NA,1,1,0
44000-P175317,EN: World Bank,Multilateral,A02_sector,SZ,1,0,0,75000000,0.49131163674604844,0.25876385090998416,2,1,0
44000-P159023,EN: World Bank,Multilateral,A02_sector,SN,1,-0.07805299999999993,0,60000000,0.7899978720041633,0.04019936142339697,3,1,0
44000-P164525,EN: World Bank,Multilateral,A02_sector,SN,1,-3.517777777777287e-4,0,180000000,0.8336211354360186,0.02510820810003267,3,1,0
44000-P170366,EN: World Bank,Multilateral,A02_sector,SN,1,-0.00913135081436444,0,279824645,0.6577999684517906,0.12057960271629432,3.5,1,0
44000-P172723,EN: World Bank,Multilateral,A02_sector,SN,1,0.06391274999999996,0,300000000,0.9060391940948445,0.00882863304634629,2,1,0
44000-P175293,EN: World Bank,Multilateral,A02_sector,SN,1,-0.00627103333333334,0,300000000,0.6001942813988426,0.15984461262618788,2,1,0
44000-P152021,EN: World Bank,Multilateral,A02_sector,PK,1,0.02121939200000011,0,500000000,0.5025141794364835,0.1723005337579921,3,1,0
44000-P172648,EN: World Bank,Multilateral,A02_sector,PK,1,0,0,350000000,0.7777536899732543,0.04937965828706248,3,1,0
44000-P147557,EN: World Bank,Multilateral,A02_sector,PK,1,-0.0060173750000001,0,400000000,0.6696094347901114,0.07475477436736183,3,1,0
44000-P161136,EN: World Bank,Multilateral,A02_sector,PK,1,7.412831564986844e-4,0,301600000,0.3138440718034592,0.39416370919108046,3,1,0
44000-P128258,EN: World Bank,Multilateral,A02_sector,PK,1,-0.00631514666666666,0,600000000,0.6696094347901114,0.07475477436736183,3,1,0
44000-P157207,EN: World Bank,Multilateral,A02_sector,PK,1,0.01507412799999996,0,500000000,0.5285146589383517,0.12551419250057766,3,1,0
44000-P174553,EN: World Bank,Multilateral,A02_sector,PK,1,0.00710784499999994,0,400000000,0.7207621063823108,0.07410906593457689,3,1,0
44000-P172628,EN: World Bank,Multilateral,A02_sector,PK,1,0.00649847000000003,0,400000000,0.7207621063823108,0.07410906593457689,3,1,0
44000-P171850,EN: World Bank,Multilateral,A02_sector,PK,1,-0.01221195600000002,0,500000000,0.47766713468706895,0.269427837329843,3,1,0
44000-P170568,EN: World Bank,Multilateral,A02_sector,PK,1,-0.01237052804948213,0,499999998,0.5992146205346899,0.17176845163220994,3,1,0
44000-P155480,EN: World Bank,Multilateral,A02_sector,TD,1,0.0162765461538461,0,130000000,0.707341397253495,0.08625825248228072,2,1,0
44000-P168606,EN: World Bank,Multilateral,A02_sector,TD,1,-0.00391319000000001,0,100000000,0.6219417017116358,0.14292807690469378,2,1,0
44000-P163968,EN: World Bank,Multilateral,A02_sector,TD,1,-0.02018200000000014,0,65000000,0.493033377517775,0.25701515631103466,2,1,0
44000-P172023,EN: World Bank,Multilateral,A02_sector,TG,1,0.05442946000000004,0,100000000,0.9820575557777332,0.0012877252186765942,1.5,1,0
44000-P174376,EN: World Bank,Multilateral,A02_sector,TG,1,-0.04762528571428581,0,70000000,0.73001006441868,0.07289456531520533,2,1,0
44000-P166739,EN: World Bank,Multilateral,A02_sector,TG,1,0.00509471279283435,0,39918050,0.7422460037400852,0.06658684079903326,2,1,0
44000-P179294,EN: World Bank,Multilateral,A02_sector,TG,1,0.03153119999999998,0,150000000,0.9641151115554665,0.0012877252186765942,2,1,0
44000-P132208,EN: World Bank,Multilateral,A02_sector,TG,1,0.03927028571428559,0,13999999.999999998,1,NA,1,1,0
44000-P169867,EN: World Bank,Multilateral,A02_sector,TG,1,-0.00397883333333326,0,150000000,1,NA,1,1,0
44000-P144601,EN: World Bank,Multilateral,A02_sector,TO,1,-0.04927400000000004,0,5000000,1,NA,1,1,0
44000-P149963,EN: World Bank,Multilateral,A02_sector,TO,1,-1.9937452,0,5000000,1,NA,1,1,0
44000-P159263,EN: World Bank,Multilateral,A02_sector,TO,1,-0.01193454545454542,0,5500000,0.436166787657694,0.18311974197961836,3,1,0
44000-P171071,EN: World Bank,Multilateral,A02_sector,TO,1,-0.02678909090909087,0,5500000,0.8163308770676673,0.02056568261495606,3,1,0
44000-P172742,EN: World Bank,Multilateral,A02_sector,TO,1,0.03038623076923075,0,39000000,0.7082781875227127,0.08548866221025789,2,1,0
44000-P174683,EN: World Bank,Multilateral,A02_sector,TO,1,-0.02259169999999999,0,30000000,0.8163308770676673,0.02056568261495606,3,1,0
44000-P173324,EN: World Bank,Multilateral,A02_sector,TN,1,-0.10121792571428578,0,175000000,0.48683667472169456,0.263336598410688,2,1,0
44000-P158111,EN: World Bank,Multilateral,A02_sector,TN,1,-0.07472815200000005,0,500000000,0.9937419381133782,3.1986125658689524e-5,3,1,0
44000-P132709,EN: World Bank,Multilateral,A02_sector,TN,1,0.02996912399999995,0,250000000,1,NA,1,1,0
44000-P150950,EN: World Bank,Multilateral,A02_sector,TN,1,0.00473113400000013,0,500000000,0.7179964440837697,0.07952600554939848,2,1,0
44000-P161483,EN: World Bank,Multilateral,A02_sector,TN,1,0.03095298800000001,0,500000000,0.7777652464639956,0.04938828567920861,2,1,0
44000-P170558,EN: World Bank,Multilateral,A02_sector,TV,1,-0.02971234842025993,0,13495702,0.8687399630219632,0.036020373979927744,2,1,0
44000-P155066,EN: World Bank,Multilateral,A02_sector,TV,1,-0.04510424242424249,0,3300000,0.6386950721231457,0.1364568558782782,2,1,0
44000-P145488,EN: World Bank,Multilateral,A02_sector,TV,1,-0.02780666666666675,0,3000000,0.602032643233915,0.1583780170513845,2,1,0
44000-P150194,EN: World Bank,Multilateral,A02_sector,TV,1,-0.02322977777777768,0,4500000,0.4616091346199614,0.21981707924290456,2.5,1,0
44000-P177930,EN: World Bank,Multilateral,A02_sector,TJ,1,-0.05499680000000007,0,50000000,0.9786601397494336,4.5538963551372547e-4,2,1,0
44000-P150313,EN: World Bank,Multilateral,A02_sector,UA,1,0,0,750000000,1,NA,1,1,0
44000-P177931,EN: World Bank,Multilateral,A02_sector,UA,1,0.02355268673621458,0,838750000,0.8963519085432277,0.0429717074505257,1.5,1,0
44000-P150677,EN: World Bank,Multilateral,A02_sector,UA,1,0,0,500000000,1,NA,1,1,0
44000-P181023,EN: World Bank,Multilateral,A02_sector,UA,1,0,0,1500000000,1,NA,1,1,0
44000-P172597,EN: World Bank,Multilateral,A02_sector,UA,1,0,0,350000000,1,NA,1,1,0
44000-P131440,EN: World Bank,Multilateral,A02_sector,UY,1,0,0,260000000,1,NA,1,1,0
44000-P172796,EN: World Bank,Multilateral,A02_sector,UY,1,7.512474999999963e-4,0,400000000,1,NA,1,1,0
44000-P133798,EN: World Bank,Multilateral,A02_sector,TZ,1,5.670999999995985e-5,0,100000000,0.615994327702601,0.06297658410701834,5,1,0
44000-P180504,EN: World Bank,Multilateral,A02_sector,TZ,1,0,0,750000000,0.8067617578819591,0.03148939543626528,3,1,0
44000-P178156,EN: World Bank,Multilateral,A02_sector,TZ,1,0,0,500000000,0.9033140335508487,0.015744706654744978,2.5,1,0
44000-P120536,EN: World Bank,Multilateral,A02_sector,TZ,1,-0.00575141176470594,0,85000000,0.6492950541789584,0.04743973644983013,6,1,0
44000-P145254,EN: World Bank,Multilateral,A02_sector,TZ,1,-0.00430167999999997,0,100000000,0.6492950541789584,0.04743973644983013,6,1,0
44000-P150009,EN: World Bank,Multilateral,A02_sector,TZ,1,0.00629919999999994,0,80000000,0.615994327702601,0.06297658410701834,5,1,0
44000-P169956,EN: World Bank,Multilateral,A02_sector,VC,1,0,0,90000000,1,NA,1,1,0
44000-P146322,EN: World Bank,Multilateral,A02_sector,TR,1,0.07507050000000004,0,500000000,1,NA,1,1,0
44000-P162071,EN: World Bank,Multilateral,A02_sector,TR,1,-0.02151376249999992,0,400000000,1,NA,1,1,0
44000-P168749,EN: World Bank,Multilateral,A02_sector,VU,1,0.00741899999999995,0,10000000,0.9047613791780483,0.009070394896067535,2,1,0
44000-P176930,EN: World Bank,Multilateral,A02_sector,VU,1,0.04444479999999995,0,10000000,1,NA,1,1,0
44000-P155118,EN: World Bank,Multilateral,A02_sector,WS,1,-0.01658239999999988,0,5000000.000000001,0.5041115106429571,0.24590539387681004,2,1,0
44000-P165928,EN: World Bank,Multilateral,A02_sector,WS,1,0.00530277372262777,0,13700000,0.7362206809574853,0.2783181166181311,1.5,1,0
44000-P149770,EN: World Bank,Multilateral,A02_sector,WS,1,0.07646106666666652,0,7500000,0.563081991511881,0.11822464403936161,3,1,0
44000-P171764,EN: World Bank,Multilateral,A02_sector,WS,1,-0.00363139999999995,0,25000000,0.6400252018495458,0.1576661987106776,2,1,0
44000-P174498,EN: World Bank,Multilateral,A02_sector,WS,1,0.01232135714285698,0,14000000,0.8076090417841211,0.03701428080322411,2,1,0
44000-P180120,EN: World Bank,Multilateral,A02_sector,WS,1,-4.249999999994536e-5,0,10000000,1,NA,1,1,0
44000-P173906,EN: World Bank,Multilateral,A02_sector,UG,1,-0.0136963699999999,0,300000000,0.9404665512270064,0.0035442315228066956,2,1,0
44000-P170113,EN: World Bank,Multilateral,A02_sector,XK,1,0.04559787234042556,0,56400000,1,NA,1,1,0
44000-P174246,EN: World Bank,Multilateral,A02_sector,ZA,1,0,0,750000000,1,NA,1,1,0
44000-P179007,EN: World Bank,Multilateral,A02_sector,UZ,1,0,0,950000000,0.6109324758842444,0.15137353832156408,2,1,0
44000-P168280,EN: World Bank,Multilateral,A02_sector,UZ,1,0,0,700000000,0.5581140350877193,0.19973693828870423,2,1,0
44000-P166019,EN: World Bank,Multilateral,A02_sector,UZ,1,0,0,500000000,0.625,0.140625,2,1,0
44000-P171751,EN: World Bank,Multilateral,A02_sector,UZ,1,0,0,500000000,0.49122807017543857,0.25884887657740846,2,1,0
44000-P176353,EN: World Bank,Multilateral,A02_sector,UZ,1,0,0,400000000,1,NA,1,1,0
44000-P180470,EN: World Bank,Multilateral,A02_sector,UZ,1,0,0,800000000,1,NA,1,1,0
44000-P174911,EN: World Bank,Multilateral,A02_sector,ZM,1,0,0,275000000,1,NA,1,1,0
44000-P181011,EN: World Bank,Multilateral,A02_sector,ZM,1,-0.02212812800000008,0,125000000,1,NA,1,1,0
44000-P131775,EN: World Bank,Multilateral,A02_sector,VN,1,0.05635959999999995,0,70000000,0.7240603015088756,0.05385286650556875,5,1,0
44000-P144675,EN: World Bank,Multilateral,A02_sector,VN,1,0,0,200000000,0.5674512580666309,0.18515626269424484,5,1,0
44000-P146095,EN: World Bank,Multilateral,A02_sector,VN,1,0.05418839200000003,0,250000000,0.7240603015088756,0.05385286650556875,5,1,0
44000-P155824,EN: World Bank,Multilateral,A02_sector,VN,1,0.02666173333333332,0,90000000,0.9937682850282639,2.2361260229253332e-5,4,1,0
44000-P157405,EN: World Bank,Multilateral,A02_sector,VN,1,0,0,150000000,0.9937682850282639,2.2361260229253332e-5,4,1,0
44000-P160480,EN: World Bank,Multilateral,A02_sector,VN,1,0,0,125000000,0.5555555091636928,0.19753083120777015,3,1,0
44000-P171006,EN: World Bank,Multilateral,A02_sector,VN,1,-0.01906374407582944,0,84400000,0.7777777545818464,0.19753083120777015,2,1,0
44000-P176717,EN: World Bank,Multilateral,A02_sector,VN,1,0.07464583295711058,0,221500000,1,NA,1,1,0
46002-P-ML-KA0-003,African Development Bank,Multilateral,both,ML,1,0,184,19803175.180056605,0.338278139765138,0.25756639902779377,4,1,0
46002-P-ML-KA0-006,African Development Bank,Multilateral,A01_general,ML,1,0,730,20341548.15454695,0.338278139765138,0.25756639902779377,4,1,0
46002-P-NA-KA0-002,African Development Bank,Multilateral,A01_general,NA,1,-0.13630819213006196,915,178396215.15662315,0.7672825932915259,0.054157391385117326,2,1,0
46002-P-NA-K00-007,African Development Bank,Multilateral,A01_general,NA,1,-0.27498602284595597,730,178396215.15662315,0.7925123869557995,0.04305110956677993,2,1,0
46002-P-NA-KA0-004,African Development Bank,Multilateral,A01_general,NA,1,0.05099353726711231,0,119584929.55721876,0.22648985928084828,0.5983179377953619,2,1,0
46002-P-NA-K00-004,African Development Bank,Multilateral,A01_general,NA,1,-0.15860357363390465,0,89198107.57153106,0.283271467006228,0.5136997900074044,2,1,0
46002-P-NA-K00-005,African Development Bank,Multilateral,A01_general,NA,1,0.0068283271590529,164,136770431.6205298,0.09138414857520238,0.8255827654604099,2,1,0
46002-P-MZ-K00-010,African Development Bank,Multilateral,A01_general,MZ,1,0,365,26220255.571211018,0.09062475603732832,0.2696520025665159,7,1,0
46002-P-MZ-K00-011,African Development Bank,Multilateral,A01_general,MZ,1,0,60,20341548.15454695,0.5092321148813349,0.1682521408315102,4,1,0
46002-P-MZ-K00-012,African Development Bank,Multilateral,A01_general,MZ,1,0,30,40683096.3090939,0.283686929363398,0.5013623051944245,4,1,0
46002-P-MZ-AA0-041,African Development Bank,Multilateral,A02_sector,MZ,1,0,-670,1356103.21030313,0.03208411329161777,0.8887539819842103,3.5,1,0
46002-P-MZ-KA0-007,African Development Bank,Multilateral,A01_general,MZ,1,0,-434,20341548.15454695,0.06262901716368731,0.8404850904236709,4,1,0
46002-P-NE-KA0-015,African Development Bank,Multilateral,both,NE,1,0,0,108488256.8242504,0.1640544221933937,0.7064560051313262,2,1,0
46002-P-NE-KA0-013,African Development Bank,Multilateral,A01_general,NE,1,0,0,27122064.206062596,0.17183966342927176,0.6958749972150524,2,1,0
46002-P-NE-KA0-012,African Development Bank,Multilateral,A01_general,NE,1,0,548,40683096.30909389,0.27196685327354186,0.5300322627324286,2,1,0
46002-P-NE-KA0-011,African Development Bank,Multilateral,A01_general,NE,1,0,184,13561032.103031298,0.07305981959931586,0.8592180980412527,2,1,0
46002-P-NE-KA0-008,African Development Bank,Multilateral,A01_general,NE,1,-1.3688358070496065e-4,184,29237585.21413548,0.16254376794673492,0.7013329406048523,2,1,0
46002-P-NE-KA0-010,African Development Bank,Multilateral,A01_general,NE,1,0,365,27122064.206062596,0.9962700021528599,1.3912883939704024e-5,2,1,0
46002-P-NE-A00-012,African Development Bank,Multilateral,A02_sector,NE,1,-2.220446049250313e-16,-92,5424412.841212519,0.011430456449750657,0.9772697424351482,2,1,0
46002-P-MA-K00-014,African Development Bank,Multilateral,A01_general,MA,1,0.04681278543894807,0,307139974.45101553,0.3534995182695191,0.4019297611492094,3,1,0
46002-P-MA-AA0-003,African Development Bank,Multilateral,A02_sector,MA,1,0.02731609020755077,0,229910350.32214233,0.6767497591347595,0.4019297611492094,2,1,0
46002-P-MA-I00-006,African Development Bank,Multilateral,A02_sector,MA,1,0.03287402268107708,-373,95288353.7720689,0.31515210180842484,0.4769441335564487,2.75,1,0
46002-P-MA-HAZ-002,African Development Bank,Multilateral,A01_general,MA,1,0.03560687398007656,730,156966804.54620042,0.4302728174756547,0.32458906250712866,2,1,0
46002-P-MA-IBD-011,African Development Bank,Multilateral,A02_sector,MA,1,0.01566614946903166,1096,134621530.14549634,0.7151364087378274,0.32458906250712866,1.5,1,0
46002-P-MA-H00-004,African Development Bank,Multilateral,A01_general,MA,1,0.03107252608520605,0,111497194.4394344,0.6690578885785241,0.10952268111210456,2,1,0
46002-P-MA-HZ0-011,African Development Bank,Multilateral,A01_general,MA,1,0.00366619810089996,0,115243361.71205318,0.30223816932704395,0.48687157234407485,2,1,0
46002-P-MA-IAZ-004,African Development Bank,Multilateral,A02_sector,MA,1,-0.01994710487266249,365,133682299.58489682,0.6690578885785241,0.10952268111210456,2,1,0
46002-P-MA-IBD-010,African Development Bank,Multilateral,A01_general,MA,1,-0.03003836286737637,0,132529865.97631972,0.30223816932704395,0.48687157234407485,2,1,0
46002-P-MA-A00-003,African Development Bank,Multilateral,A02_sector,MA,1,0.00875278793663059,0,270959520.0479518,0.6997769020180596,0.2170558718096166,1.6666666666666667,1,0
46002-P-MA-K00-013,African Development Bank,Multilateral,A01_general,MA,1,0.0291957855835393,0,198217234.5665284,1,NA,1,1,0
46002-P-MA-K00-021,African Development Bank,Multilateral,A01_general,MA,1,0.03579164183228767,0,303481662.4198035,0.30358451476011816,0.4849945280819001,2,1,0
46002-P-MA-I00-016,African Development Bank,Multilateral,A01_general,MA,1,0.0488633592881097,-266,137198667.50654662,0.3336857274667804,0.45184095326456036,3,1,0
46002-P-MA-H00-020,African Development Bank,Multilateral,A01_general,MA,1,0.05438450944162176,-69,138612435.35795024,0.30176218710203107,0.5104261224973426,3,1,0
46002-P-MA-I00-012,African Development Bank,Multilateral,A01_general,MA,1,0.07387627602963054,-66,100494015.63858224,0.5063099114447944,0.23788809918551423,3,1,0
46002-P-MA-AA0-023,African Development Bank,Multilateral,A01_general,MA,1,0.07509900128071423,563,230169505.86311227,0.5063099114447944,0.23788809918551423,3,1,0
46002-P-MA-IA0-008,African Development Bank,Multilateral,A01_general,MA,1,0.04293400978888839,-172,172337971.7306725,0.39753280819627906,0.33467061479899574,3,1,0
46002-P-NG-KA0-002,African Development Bank,Multilateral,A01_general,NG,1,-0.02780936705860748,0,592283953.0544192,1,NA,1,1,0
DE-1-200570218,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",Bilateral,A01_general,GH,1,0,0,569700,0.01740625880004379,0.8318341634006398,2.5,1,0
DE-1-201265420,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",Bilateral,A02_sector,GH,1,0,0,19723014,0.08141428025237735,0.4472156534995823,4,1,0
46002-P-NG-FA0-002,African Development Bank,Multilateral,A02_sector,NG,1,0.00864316070000004,0,135610321.030313,1,NA,1,1,0
46002-P-NG-K00-005,African Development Bank,Multilateral,A02_sector,NG,1,0.05967022006027067,0,296141976.520429,1,NA,1,1,0
46002-P-NG-KA0-006,African Development Bank,Multilateral,A01_general,NG,1,0.05957656330846195,184,288500682.97425985,1,NA,1,1,0
46002-P-NG-AAG-016,African Development Bank,Multilateral,A01_general,NG,1,-0.01468752461650413,942,134000317.21966296,1,NA,1,1,0
46002-P-RW-IZ0-004,African Development Bank,Multilateral,A02_sector,RW,1,0.12842923039572707,916,55857891.23238592,0.41551119421340604,0.30389038009548996,3,1,0
46002-P-RW-IZ0-006,African Development Bank,Multilateral,A02_sector,RW,1,0,0,81366192.6181878,0.5260627381698972,0.22525216929420405,2,1,0
