iatiidentifier,year,commitment_usd,disbursement_usd,n_disb_tx
XM-DAC-46004-50101-002-LN3832,2020,0,0,12
XM-DAC-46004-50101-002-LN3832,2023,0,0,12
XM-DAC-46004-50101-002-LN3832,2022,0,0,12
XM-DAC-46004-50101-002-LN3832,2019,15000000,5000000,3
XM-DAC-46004-44263-015-LN3831,2020,0,0,3
XM-DAC-46004-44263-015-LN3831,2019,40000000,40000000,3
XM-DAC-46004-54195-001-LN3951,2020,250000000,250000000,6
XM-DAC-46004-54195-001-LN3951,2021,0,0,12
XM-DAC-46004-54195-001-LN3951,2022,0,0,1
XM-DAC-46004-52145-001-LN3969,2021,0,0,6
XM-DAC-46004-52145-001-LN3969,2020,20000000,20000000,3
XM-DAC-46004-44263-016-LN4128,2022,0,0,3
XM-DAC-46004-44263-016-LN4128,2021,40000000,0,1
XM-DAC-46004-54430-001-LN4285,2023,0,40000000,6
XM-DAC-46004-54430-001-LN4285,2022,40000000,0,1
XM-DAC-46004-55255-001-LN4267,2023,0,50000000,12
XM-DAC-46004-55255-001-LN4267,2022,50000000,0,1
XM-DAC-46004-55360-001-LN4331,2023,20000000,20000000,4
XM-DAC-46004-52145-002-LN4330,2023,40000000,40000000,4
XM-DAC-46004-49041-004-LN4391,2023,50000000,0,1
XM-DAC-46004-43321-023-LN2950,2014,0,0,1
XM-DAC-46004-50028-002-GRNT0666,2021,0,0,12
XM-DAC-46004-50028-002-GRNT0666,2019,6000000,0,4
XM-DAC-46004-50028-002-GRNT0666,2022,0,0,12
XM-DAC-46004-50028-002-GRNT0666,2020,0,6000000,12
XM-DAC-46004-50028-002-GRNT0666,2023,0,0,12
XM-DAC-46004-50028-003-GRNT0761,2021,0,0,12
XM-DAC-46004-50028-003-GRNT0761,2022,0,0,9
XM-DAC-46004-50028-003-GRNT0761,2020,6000000,0,1
XM-DAC-46004-54358-001-GRNT0766,2021,0,0,2
XM-DAC-46004-54358-001-GRNT0766,2020,16000000,0,1
XM-DAC-46004-54255-001-LN3960,2023,0,0,12
XM-DAC-46004-54255-001-LN3960,2021,0,125000000,12
XM-DAC-46004-54255-001-LN3960,2022,0,0,12
XM-DAC-46004-54255-001-LN3960,2020,250000000,125000000,4
XM-DAC-46004-54189-001-LN3942,2020,25000000,25000000,7
XM-DAC-46004-54189-001-LN3942,2021,0,0,6
XM-DAC-46004-54189-001-GRNT0710,2021,0,0,12
XM-DAC-46004-54189-001-GRNT0710,2020,25000000,0,14
XM-DAC-46004-55003-001-GRNT0898,2023,18700000,18700000,4
XM-DAC-46004-42151-013-LN2452,2017,0,40000000,12
XM-DAC-46004-42151-013-LN2452,2016,0,0,6
XM-DAC-46004-42151-013-LN2452,2018,0,45000000,1
XM-DAC-46004-42151-013-LN2452,2014,0,0,4
XM-DAC-46004-42151-013-LN2452,2015,0,0,4
XM-DAC-46004-41607-013-LN2536,2014,0,7000000,4
XM-DAC-46004-41607-013-LN2536,2015,0,0,1
XM-DAC-46004-44453-014-LN2926,2014,0,200000000,3
XM-DAC-46004-42267-026-LN3182,2019,0,125000000,11
XM-DAC-46004-42267-026-LN3182,2017,0,0,12
XM-DAC-46004-42267-026-LN3182,2018,0,0,12
XM-DAC-46004-42267-026-LN3182,2015,250000000,125000000,2
XM-DAC-46004-42267-026-LN3182,2016,0,0,6
XM-DAC-46004-45288-002-LN3187,2018,0,150000000,12
XM-DAC-46004-45288-002-LN3187,2017,0,0,12
XM-DAC-46004-45288-002-LN3187,2015,0,0,4
XM-DAC-46004-45288-002-LN3187,2016,0,0,6
XM-DAC-46004-45288-002-LN3187,2014,200000000,50000000,1
XM-DAC-46004-48434-005-LN3424,2019,0,62500000,10
XM-DAC-46004-48434-005-LN3424,2017,125000000,0,11
XM-DAC-46004-48434-005-LN3424,2018,0,62500000,12
XM-DAC-46004-49209-001-LN3563,2018,0,0,12
XM-DAC-46004-49209-001-LN3563,2019,0,150000000,11
XM-DAC-46004-49209-001-LN3563,2017,300000000,150000000,3
XM-DAC-46004-54182-001-LN3915,2020,500000000,500000000,9
XM-DAC-46004-54182-001-LN3915,2021,0,0,6
XM-DAC-46004-54182-001-LN3916,2020,1000000000,1000000000,9
XM-DAC-46004-54182-001-LN3916,2021,0,0,6
XM-DAC-46004-54001-001-LN4004,2021,0,25000000,12
XM-DAC-46004-54001-001-LN4004,2022,0,0,12
XM-DAC-46004-54001-001-LN4004,2023,0,25000000,9
XM-DAC-46004-54001-001-LN4004,2020,50000000,0,1
XM-DAC-46004-54465-001-LN4138,2021,250000000,0,2
XM-DAC-46004-54465-001-LN4138,2022,0,0,1
XM-DAC-46004-55054-001-LN4158,2021,350000000,0,1
XM-DAC-46004-55054-001-LN4158,2022,0,0,5
XM-DAC-46004-55154-001-LN4275,2023,0,250000000,5
XM-DAC-46004-55154-001-LN4275,2022,250000000,0,1
XM-DAC-46004-55054-002-LN4362,2023,400000000,400000000,2
XM-DAC-46004-55080-001-LN4401,2023,250000000,0,3
XM-DAC-46004-54465-002-LN4421,2023,250000000,0,2
XM-DAC-46004-45032-001-GRNT0300,2014,0,2000000,4
XM-DAC-46004-48478-001-GRNT0473,2016,2000000,2000000,5
XM-DAC-46004-52073-001-GRNT0703,2020,5000000,5000000,4
XM-DAC-46004-49210-001-LN3297,2016,0,50000000,2
XM-DAC-46004-49210-001-LN3297,2015,150000000,100000000,1
XM-DAC-46004-50302-001-LN3532,2018,0,50000000,10
XM-DAC-46004-50302-001-LN3532,2017,150000000,100000000,8
XM-DAC-46004-51054-001-LN3533,2017,100000000,100000000,4
XM-DAC-46004-51199-001-LN3648,2019,0,30000000,10
XM-DAC-46004-51199-001-LN3648,2018,130000000,100000000,9
XM-DAC-46004-53028-001-LN3880,2019,160000000,100000000,1
XM-DAC-46004-53028-001-LN3880,2020,0,60000000,12
XM-DAC-46004-54174-001-LN3922,2020,100000000,100000000,8
XM-DAC-46004-54174-001-LN3922,2021,0,0,6
XM-DAC-46004-54228-001-LN4056,2021,100000000,100000000,7
XM-DAC-46004-56144-001-LN4202,2022,100000000,100000000,3
XM-DAC-46004-55209-003-LN4356,2023,100000000,100000000,6
XM-DAC-46004-49365-002-LN3446,2021,0,0,12
XM-DAC-46004-49365-002-LN3446,2016,250000000,0,2
XM-DAC-46004-49365-002-LN3446,2017,0,0,12
XM-DAC-46004-49365-002-LN3446,2018,0,125000000,12
XM-DAC-46004-49365-002-LN3446,2019,0,0,12
XM-DAC-46004-49365-002-LN3446,2020,0,0,12
XM-DAC-46004-49365-002-LN3446,2022,0,0,3
XM-DAC-46004-57035-001-LN4315,2023,350000000.00000006,350000000.00000006,7
XM-DAC-46004-56285-001-LN4422,2023,200000000,0,4
XM-DAC-46004-35174-082-GRNT0272,2014,0,20000000,4
XM-DAC-46004-35174-082-GRNT0272,2015,0,0,1
XM-DAC-46004-36172-063-GRNT0305,2017,0,0,4
XM-DAC-46004-36172-063-GRNT0305,2014,0,0,4
XM-DAC-46004-36172-063-GRNT0305,2015,0,0,4
XM-DAC-46004-36172-063-GRNT0305,2016,0,10000000,6
XM-DAC-46004-45260-001-GRNT0322,2015,0,0,4
XM-DAC-46004-45260-001-GRNT0322,2014,0,7000000,4
XM-DAC-46004-36169-023-LN2641,2014,0,0,4
XM-DAC-46004-36169-023-LN2641,2015,0,27699633.49,3
XM-DAC-46004-50254-001-LN3546,2019,0,11258703.04,12
XM-DAC-46004-50254-001-LN3546,2018,0,0,12
XM-DAC-46004-50254-001-LN3546,2017,21000000,10000000,4
XM-DAC-46004-50254-001-LN3546,2020,0,0,3
XM-DAC-46004-48218-010-LN3847,2020,0,0,12
XM-DAC-46004-48218-010-LN3847,2021,0,0,12
XM-DAC-46004-48218-010-LN3847,2023,0,0,1
XM-DAC-46004-48218-010-LN3847,2022,0,25000000,12
XM-DAC-46004-48218-010-LN3847,2019,50000000,25000000,1
XM-DAC-46004-54184-001-LN3926,2021,0,0,11
XM-DAC-46004-54184-001-LN3926,2020,250000000,250000000,7
XM-DAC-46004-38349-029-LN3948,2020,50000000,25000000,6
XM-DAC-46004-38349-029-LN3948,2023,0,0,12
XM-DAC-46004-38349-029-LN3948,2022,0,0,12
XM-DAC-46004-38349-029-LN3948,2021,0,0,12
XM-DAC-46004-54402-001-LN4323,2023,50000000,0,18
XM-DAC-46004-55002-001-LN4349,2023,100000000,100000000,4
XM-DAC-46004-44031-013-LN2691,2014,0,0,2
XM-DAC-46004-44031-013-LN2692,2014,0,0,2
XM-DAC-46004-52018-001-LN3725,2018,15000000,0,3
XM-DAC-46004-52018-001-LN3725,2019,0,0,12
XM-DAC-46004-52018-001-LN3725,2020,0,15000000,10
XM-DAC-46004-54245-001-LN3955,2020,20000000,20000000,3
XM-DAC-46004-54151-001-LN4030,2021,0,5000000,5
XM-DAC-46004-54151-001-LN4030,2020,5000000,0,1
XM-DAC-46004-50028-003-LN4011,2021,0,50000,12
XM-DAC-46004-50028-003-LN4011,2023,0,0,12
XM-DAC-46004-50028-003-LN4011,2022,0,0,12
XM-DAC-46004-50028-003-LN4011,2020,20000000,0,1
XM-DAC-46004-54284-001-LN4063,2021,5000000,5000000,5
XM-DAC-46004-54284-001-LN4064,2021,20000000,20000000,5
XM-DAC-46004-54284-002-LN4206,2022,30000000,30000000,8
XM-DAC-46004-54284-002-LN4206,2023,0,0,2
XM-DAC-46004-54151-003-LN4198,2022,5000000,5000000,2
XM-DAC-46004-51035-001-LN3664,2019,0,0,4
XM-DAC-46004-51035-001-LN3664,2018,100000000,100000000,7
XM-DAC-46004-51035-003-LN3857,2019,100000000,100000000,2
XM-DAC-46004-51035-003-LN3857,2020,0,0,2
XM-DAC-46004-53424-001-LN4022,2021,0,0,3
XM-DAC-46004-53424-001-LN4022,2020,100000000,100000000,1
XM-DAC-46004-51035-005-LN4017,2020,100000000,100000000,1
XM-DAC-46004-51035-005-LN4017,2021,0,0,2
XM-DAC-46004-54346-001-LN4015,2021,0,0,6
XM-DAC-46004-54346-001-LN4015,2020,250000000,250000000,1
XM-DAC-46004-51035-005-LN4016,2020,50000000,50000000,1
XM-DAC-46004-51035-005-LN4016,2021,0,0,2
XM-DAC-46004-53424-002-LN4155,2022,0,0,3
XM-DAC-46004-53424-002-LN4155,2021,150000000,150000000,1
XM-DAC-46004-53424-003-LN4266,2023,0,0,3
XM-DAC-46004-53424-003-LN4266,2022,250000000,250000000,1
XM-DAC-46004-46497-001-GRNT0339,2014,0,0,1
XM-DAC-46004-48479-001-GRNT0478,2017,0,0,3
XM-DAC-46004-48479-001-GRNT0478,2016,5000000,5000000,4
XM-DAC-46004-52074-001-GRNT0629,2018,5000000,5000000,2
XM-DAC-46004-52074-001-GRNT0629,2019,0,0,2
XM-DAC-46004-50028-002-GRNT0667,2020,0,3000000,5
XM-DAC-46004-50028-002-GRNT0667,2019,3000000,0,4
XM-DAC-46004-50028-002-LN3830,2020,0,3000000,5
XM-DAC-46004-50028-002-LN3830,2019,3000000,0,4
XM-DAC-46004-54178-001-LN3938,2020,10000000,10000000,7
XM-DAC-46004-54178-001-LN3938,2021,0,0,6
XM-DAC-46004-50028-003-GRNT0754,2021,0,0,12
XM-DAC-46004-50028-003-GRNT0754,2020,5000000,0,1
XM-DAC-46004-50028-003-GRNT0754,2022,0,5000000,5
XM-DAC-46004-54178-001-GRNT0708,2020,10000000,0,35
XM-DAC-46004-54178-001-GRNT0708,2021,0,0,30
XM-DAC-46004-55011-001-GRNT0871,2023,0,0,36
XM-DAC-46004-55011-001-GRNT0871,2022,5000000,-5000000,3
XM-DAC-46004-55011-001-LN4274,2022,5000000,5000000,3
XM-DAC-46004-55011-001-LN4274,2023,0,0,18
XM-DAC-46004-56138-001-LN4300,2023,5000000,0,20
XM-DAC-46004-56138-001-GRNT0884,2023,5000000,0,20
XM-DAC-46004-44253-013-LN3111,2014,250000000,250000000,3
XM-DAC-46004-43396-014-LN3233,2015,350000000,350000000,4
XM-DAC-46004-48458-001-LN3333,2016,0,300000000,3
XM-DAC-46004-48458-001-LN3333,2015,300000000,0,1
XM-DAC-46004-48427-001-LN3334,2015,300000000,0,1
XM-DAC-46004-48427-001-LN3334,2016,0,300000000,3
XM-DAC-46004-44253-016-LN3505,2017,0,250000000,10
XM-DAC-46004-44253-016-LN3505,2016,250000000,0,1
XM-DAC-46004-49117-002-LN3530,2017,300000000,0,2
XM-DAC-46004-49117-002-LN3530,2018,0,300000000,2
XM-DAC-46004-48427-002-LN3595,2018,0,200000000,12
XM-DAC-46004-48427-002-LN3595,2019,0,100000000,2
XM-DAC-46004-48427-002-LN3595,2017,300000000,0,1
XM-DAC-46004-48458-003-LN3691,2018,300000000,0,5
XM-DAC-46004-48458-003-LN3691,2019,0,300000000,3
XM-DAC-46004-51309-001-LN3707,2018,300000000,0,3
XM-DAC-46004-51309-001-LN3707,2019,0,300000000,2
XM-DAC-46004-52173-001-LN3858,2019,300000000,0,2
XM-DAC-46004-52173-001-LN3858,2020,0,400000000,1
XM-DAC-46004-49117-003-LN3875,2020,0,300000000,1
XM-DAC-46004-49117-003-LN3875,2019,400000000,0,1
XM-DAC-46004-54138-001-LN3910,2021,0,0,12
XM-DAC-46004-54138-001-LN3910,2020,503196143,513527108.9,9
XM-DAC-46004-54138-001-LN3910,2022,0,0,1
XM-DAC-46004-54138-001-LN3907,2020,250000000,250000000,9
XM-DAC-46004-54138-001-LN3907,2021,0,0,12
XM-DAC-46004-54138-001-LN3907,2022,0,0,1
XM-DAC-46004-54138-001-LN3909,2021,0,0,12
XM-DAC-46004-54138-001-LN3909,2020,251598614,250857465.3,9
XM-DAC-46004-54138-001-LN3909,2022,0,0,1
XM-DAC-46004-54138-001-LN3908,2022,0,0,1
XM-DAC-46004-54138-001-LN3908,2020,500000000,500000000,9
XM-DAC-46004-54138-001-LN3908,2021,0,0,12
XM-DAC-46004-53047-001-LN3925,2020,400000000,400000000,2
XM-DAC-46004-53353-001-LN3957,2020,400000000,400000000,4
XM-DAC-46004-51309-002-LN3959,2020,300000000,300000000,5
XM-DAC-46004-51309-002-LN3959,2021,0,0,2
XM-DAC-46004-54022-001-LN3968,2022,0,0,12
XM-DAC-46004-54022-001-LN3968,2020,500000000,0,4
XM-DAC-46004-54022-001-LN3968,2023,0,0,12
XM-DAC-46004-54022-001-LN3968,2021,0,500000000,12
XM-DAC-46004-49117-004-LN4089,2022,0,0,8
XM-DAC-46004-49117-004-LN4089,2021,400000000,400000000,5
XM-DAC-46004-52173-003-LN4102,2022,0,400000000,8
XM-DAC-46004-52173-003-LN4102,2021,400000000,0,2
XM-DAC-46004-55105-001-LN4145,2022,0,600000000,12
XM-DAC-46004-55105-001-LN4145,2021,600000000,0,1
XM-DAC-46004-55268-001-LN4186,2023,0,0,7
XM-DAC-46004-55268-001-LN4186,2022,250000000,250000000,7
XM-DAC-46004-53047-003-LN4185,2022,400000000,400000000,7
XM-DAC-46004-53047-003-LN4185,2023,0,0,6
XM-DAC-46004-53353-002-LN4288,2023,500000000,0,14
XM-DAC-46004-55300-001-LN4289,2023,500000000,500000000,22
XM-DAC-46004-51309-003-LN4355,2023,300000000,300000000,2
XM-DAC-46004-55105-003-LN4414,2023,463115924,0,1
XM-DAC-46004-56288-001-LN4376,2023,400000000,0,2
XM-DAC-46004-52313-001-GRNT0635,2023,0,0,84
XM-DAC-46004-52313-001-GRNT0635,2020,0,0,84
XM-DAC-46004-52313-001-GRNT0635,2019,0,0,84
XM-DAC-46004-52313-001-GRNT0635,2021,0,0,84
XM-DAC-46004-52313-001-GRNT0635,2022,0,0,84
XM-DAC-46004-52313-001-GRNT0635,2018,5000000.000000001,0,7
XM-DAC-46004-54177-001-LN3949,2021,0,1000000000,12
XM-DAC-46004-54177-001-LN3949,2020,1000000000,0,2
XM-DAC-46004-54177-001-LN3949,2022,0,0,1
XM-DAC-46004-54177-001-LN3945,2021,0,500000000,12
XM-DAC-46004-54177-001-LN3945,2020,500000000,0,2
XM-DAC-46004-54177-001-LN3945,2022,0,0,1
XM-DAC-46004-44061-012-GRNT0251,2014,0,0,3
XM-DAC-46004-47099-002-GRNT0463,2015,53400000,53400000,1
XM-DAC-46004-47099-002-GRNT0463,2016,0,0,1
XM-DAC-46004-47099-004-GRNT0530,2022,0,0,12
XM-DAC-46004-47099-004-GRNT0530,2021,0,0,12
XM-DAC-46004-47099-004-GRNT0530,2018,0,0,12
XM-DAC-46004-47099-004-GRNT0530,2019,0,0,12
XM-DAC-46004-47099-004-GRNT0530,2023,0,0,12
XM-DAC-46004-47099-004-GRNT0530,2017,19240000,0,12
XM-DAC-46004-47099-004-GRNT0530,2020,0,0,12
XM-DAC-46004-47099-002-LN3343,2016,0,0,1
XM-DAC-46004-47099-002-LN3343,2015,6600000,6552162.4,1
XM-DAC-46004-47099-004-LN3513,2017,30760000,31613705.23,12
XM-DAC-46004-51066-001-GRNT0782,2023,0,0,12
XM-DAC-46004-51066-001-GRNT0782,2020,50000000,0,1
XM-DAC-46004-51066-001-GRNT0782,2022,0,0,12
XM-DAC-46004-51066-001-GRNT0782,2021,0,0,12
XM-DAC-46004-53315-001-GRNT0777,2021,0,20000000,12
XM-DAC-46004-53315-001-GRNT0777,2020,20000000,0,1
XM-DAC-46004-54156-001-GRNT0706,2020,50000000,0,14
XM-DAC-46004-56147-001-GRNT0857,2022,50000000,-50000000,4
XM-DAC-46004-56147-001-GRNT0857,2023,0,0,8
NO-BRC-971277882-NPL-20/0002,2022,19643990.449998487,6245781.578973878,1
NO-BRC-971277882-NPL-20/0002,2023,0,4533228.565384267,1
XM-DAC-46004-51066-003-GRNT0870,2022,50000000,50000000,2
XM-DAC-46004-51066-003-GRNT0870,2023,0,0,12
NO-BRC-971277882-NPL-07/010,2014,12793778.395640042,4229534.185580304,2
NO-BRC-971277882-NPL-07/010,2015,0,3386960.319139291,1
NO-BRC-971277882-NPL-07/010,2019,0,-6062.739883344918,1
NO-BRC-971277882-NPL-07/010,2016,0,2616247.091178337,1
XM-DAC-46004-45395-001-GRNT0318,2014,0,0,1
XM-DAC-46004-47318-001-GRNT0442,2015,2000000,2000000,1
XM-DAC-46004-50028-001-GRNT0559,2018,0,0,12
XM-DAC-46004-50028-001-GRNT0559,2020,0,3000000,3
XM-DAC-46004-50028-001-GRNT0559,2019,0,0,12
XM-DAC-46004-50028-001-GRNT0559,2017,3000000,0,1
XM-DAC-46004-50377-001-GRNT0673,2021,0,0,12
XM-DAC-46004-50377-001-GRNT0673,2022,0,0,12
XM-DAC-46004-50377-001-GRNT0673,2020,0,0,12
XM-DAC-46004-50377-001-GRNT0673,2023,0,0,12
XM-DAC-46004-50377-001-GRNT0673,2019,4000000,4000000,3
XM-DAC-46004-50028-003-GRNT0760,2021,0,0,12
XM-DAC-46004-50028-003-GRNT0760,2022,0,-4000000,12
XM-DAC-46004-50028-003-GRNT0760,2023,0,0,12
XM-DAC-46004-50028-003-GRNT0760,2020,4000000,0,1
XM-DAC-46004-46385-001-GRNT0359,2014,0,0,1
XM-DAC-46004-48361-001-GRNT0479,2016,3000000,3000000,1
XM-DAC-46004-48361-002-GRNT0532,2017,2250000,0,5
XM-DAC-46004-50028-001-GRNT0558,2018,0,0,12
XM-DAC-46004-50028-001-GRNT0558,2021,0,0,12
XM-DAC-46004-50028-001-GRNT0558,2022,0,0,12
XM-DAC-46004-50028-001-GRNT0558,2020,0,0,12
XM-DAC-46004-50028-001-GRNT0558,2019,0,0,12
XM-DAC-46004-50028-001-GRNT0558,2023,0,0,12
XM-DAC-46004-50028-001-GRNT0558,2017,2900000,0,1
XM-DAC-46004-48361-001-LN3393,2016,3000000,2997695,1
XM-DAC-46004-48361-002-LN3531,2017,2750000,2807266.12,5
XM-DAC-46004-50028-001-LN3628,2018,0,3100000,8
XM-DAC-46004-50028-001-LN3628,2017,3100000,0,1
XM-DAC-46004-48361-003-GRNT0647,2019,5000000,5000000,5
XM-DAC-46004-50028-002-GRNT0668,2019,6000000,0,4
XM-DAC-46004-50028-002-GRNT0668,2020,0,6000000,5
XM-DAC-46004-50028-003-GRNT0755,2021,0,0,12
XM-DAC-46004-50028-003-GRNT0755,2022,0,10000000,5
XM-DAC-46004-50028-003-GRNT0755,2020,10000000,0,1
XM-DAC-46004-55016-001-GRNT0807,2021,5000000,5000000,2
XM-DAC-46004-55016-001-GRNT0807,2022,0,0,1
XM-DAC-46004-52030-001-GRNT0709,2020,12200000,0,8
XM-DAC-46004-56138-001-GRNT0883,2023,10000000,0,20
XM-DAC-46004-50028-003-GRNT0757,2020,5000000,0,1
XM-DAC-46004-50028-003-GRNT0757,2021,0,0,12
XM-DAC-46004-50028-003-GRNT0757,2022,0,5000000,5
XM-DAC-46004-54179-001-GRNT0776,2022,0,0,6
XM-DAC-46004-54179-001-GRNT0776,2021,0,0,12
XM-DAC-46004-54179-001-GRNT0776,2020,16925000,0,1
XM-DAC-46004-46384-001-GRNT0360,2014,0,0,4
XM-DAC-46004-46384-001-GRNT0360,2015,0,4000000,4
XM-DAC-46004-50210-001-GRNT0525,2017,5000000,5000000,6
XM-DAC-46004-50028-001-GRNT0557,2020,0,2900000,5
XM-DAC-46004-50028-001-GRNT0557,2018,0,0,12
XM-DAC-46004-50028-001-GRNT0557,2019,0,0,12
XM-DAC-46004-50028-001-GRNT0557,2017,2900000,0,1
XM-DAC-46004-50028-001-LN3627,2018,0,0,12
XM-DAC-46004-50028-001-LN3627,2020,0,0,12
XM-DAC-46004-50028-001-LN3627,2021,0,0,12
XM-DAC-46004-50028-001-LN3627,2017,3100000,0,1
XM-DAC-46004-50028-001-LN3627,2022,0,3100000,12
XM-DAC-46004-50028-001-LN3627,2019,0,0,12
XM-DAC-46004-50028-001-LN3627,2023,0,0,1
XM-DAC-46004-54243-001-GRNT0718,2020,20000000,20000000,4
XM-DAC-46004-50028-003-GRNT0759,2021,0,0,12
XM-DAC-46004-50028-003-GRNT0759,2022,0,10000000,9
XM-DAC-46004-50028-003-GRNT0759,2020,10000000,0,1
XM-DAC-46004-54054-001-GRNT0862,2022,7500000,-7500000,6
XM-DAC-46004-54054-001-GRNT0862,2023,0,0,36
XM-DAC-46004-56138-001-GRNT0881,2023,10000000,0,20
XM-DAC-46004-47015-001-LN3126,2015,0,0,2
XM-DAC-46004-47015-001-LN3126,2014,400000000,399157648.3,3
XM-DAC-46004-47015-002-LN3321,2015,100000000,100000000,1
XM-DAC-46004-47015-002-LN3321,2016,0,0,2
XM-DAC-46004-47015-002-LN3322,2016,0,0,2
XM-DAC-46004-47015-002-LN3322,2015,300000000,293988918.9,1
XM-DAC-46004-48065-002-LN3398,2017,0,0,6
XM-DAC-46004-48065-002-LN3398,2016,200000000,200000000,5
XM-DAC-46004-48065-002-LN3399,2016,100000000,98630410.44,5
XM-DAC-46004-48065-002-LN3399,2017,0,0,6
XM-DAC-46004-47015-003-LN3537,2017,300000000,300000000,1
XM-DAC-46004-48065-003-LN3538,2017,300000000,300000000,7
XM-DAC-46004-48065-003-LN3538,2018,0,0,6
XM-DAC-46004-52049-001-LN3804,2020,0,0,12
XM-DAC-46004-52049-001-LN3804,2019,500000000,500000000,5
XM-DAC-46004-53247-001-LN3882,2020,0,0,6
XM-DAC-46004-53247-001-LN3882,2019,1000000000,1000000000,1
XM-DAC-46004-53165-001-LN3881,2020,0,0,6
XM-DAC-46004-53165-001-LN3881,2019,300000000,300000000,1
XM-DAC-46004-54193-001-LN3931,2020,500000000,500000000,7
XM-DAC-46004-54193-001-LN3931,2021,0,0,6
XM-DAC-46004-53221-001-LN3976,2020,290204000,290204000,4
XM-DAC-46004-53221-001-LN3976,2021,0,0,9
XM-DAC-46004-53221-001-LN3975,2021,0,0,9
XM-DAC-46004-53221-001-LN3975,2020,9796000,9796000,4
XM-DAC-46004-52049-003-LN4018,2021,0,0,12
XM-DAC-46004-52049-003-LN4018,2020,300000000,300000000,2
XM-DAC-46004-53165-002-LN4159,2022,0,0,6
XM-DAC-46004-53165-002-LN4159,2021,300000000,300000000,1
XM-DAC-46004-53221-003-LN4176,2022,300000000,300000000,4
XM-DAC-46004-56148-001-LN4234,2023,0,0,24
XM-DAC-46004-56148-001-LN4234,2022,1250000000,1250000000,6
XM-DAC-46004-56148-001-LN4235,2023,0,0,24
XM-DAC-46004-56148-001-LN4235,2022,250000000,250000000,6
XM-DAC-46004-54424-001-LN4427,2023,100000000,100000000,1
XM-DAC-46004-56006-001-LN4406,2023,300000000,0,3
XM-DAC-46004-51350-001-LN3675,2018,300000000,300000000,6
XM-DAC-46004-51348-001-LN3869,2020,0,25000000,12
XM-DAC-46004-51348-001-LN3869,2021,0,0,12
XM-DAC-46004-51348-001-LN3869,2022,0,25000000,12
XM-DAC-46004-51348-001-LN3869,2019,50000000,0,1
XM-DAC-46004-51348-001-LN3869,2023,0,0,1
XM-DAC-46004-51350-003-LN3866,2019,300000000,300000000,1
XM-DAC-46004-54160-001-LN3939,2020,500000000,500000000,6
XM-DAC-46004-54160-001-LN3939,2021,0,0,1
XM-DAC-46004-54269-001-LN3980,2021,0,0,2
XM-DAC-46004-54269-001-LN3980,2020,200000000,200000000,2
XM-DAC-46004-53161-001-LN4123,2022,0,0,3
XM-DAC-46004-53161-001-LN4123,2021,100000000,0,1
XM-DAC-46004-42007-020-LN4156,2022,0,0,6
XM-DAC-46004-42007-020-LN4156,2021,19717136,0,1
XM-DAC-46004-42007-020-LN4157,2022,0,80000000,6
XM-DAC-46004-42007-020-LN4157,2021,80000000,0,1
XM-DAC-46004-56149-001-LN4225,2022,500000000,500000000,4
XM-DAC-46004-56149-001-LN4225,2023,0,0,2
XM-DAC-46004-51350-004-LN4292,2023,150000000,0,8
XM-DAC-46004-42007-021-LN4415,2023,100000000,0,2
XM-DAC-46004-40354-013-LN2642,2014,0,0,4
XM-DAC-46004-41360-014-LN3050,2014,0,50992920,3
XM-DAC-46004-44251-013-LN3081,2014,45000000,45179727.12,3
XM-DAC-46004-42235-023-LN3213,2015,50000000,47380477.77,3
XM-DAC-46004-47293-001-LN3227,2015,140000000,140000000,3
XM-DAC-46004-47293-001-LN3228,2015,90000000,85533314.41,3
XM-DAC-46004-44251-034-LN3335,2016,0,100416675.8,1
XM-DAC-46004-44251-034-LN3335,2015,100000000,0,1
XM-DAC-46004-47140-002-LN3493,2019,0,49318771.16,6
XM-DAC-46004-47140-002-LN3493,2017,50000000,0,10
XM-DAC-46004-47140-002-LN3493,2018,0,0,12
XM-DAC-46004-50051-001-LN3502,2017,82700000,0,7
XM-DAC-46004-50051-001-LN3503,2018,0,117880202.2,12
XM-DAC-46004-50051-001-LN3503,2017,117300000,0,8
XM-DAC-46004-49331-001-LN3743,2019,100000000,0,7
XM-DAC-46004-49331-001-LN3743,2020,0,100000000,8
XM-DAC-46004-50285-002-LN3758,2022,0,0,12
XM-DAC-46004-50285-002-LN3758,2021,0,0,12
XM-DAC-46004-50285-002-LN3758,2020,0,0,12
XM-DAC-46004-50285-002-LN3758,2019,88600000,0,5
XM-DAC-46004-50285-002-LN3758,2023,0,88600000,3
CH-4-2024-2018011172,2023,0,2872.1432983323034,2
CH-4-2024-2020010895,2023,0,3688849.907350216,3
AU-5-INL354-VN,2014,2500340.7284000064,50881.43060000013,1
AU-5-INL354-VN,2015,0,1009830.2363000026,1
AU-5-INL354-VN,2016,0,962255.5423000024,1
AU-5-INL354-VN,2018,0,22708.91400000006,1
AU-5-INL354-VN,2017,0,454664.6052000011,1
AU-5-INJ438-VU,2019,0,3657560.4715000093,3
AU-5-INJ438-VU,2017,0,3286113.114400008,3
AU-5-INJ438-VU,2016,0,2514829.5101000066,3
AU-5-INJ438-VU,2015,0,2729404.019000007,3
AU-5-INJ438-VU,2018,0,3330221.0241000084,3
AU-5-INJ438-VU,2020,0,1044828.4782000027,3
AU-5-INJ438-VU,2014,0,3130941.030600008,3
