iatiidentifier,finance_type,finance_type_name,flow_type,flow_type_name,tied_status,collaboration_type,collaboration_type_name,hierarchy
44000-P179539,,,,,5,2,Multilateral (inflows),1
44000-P174346,,,,,5,2,Multilateral (inflows),1
44000-P181432,,,,,5,2,Multilateral (inflows),1
44000-P147454,,,,,5,2,Multilateral (inflows),1
44000-P180549,,,,,5,2,Multilateral (inflows),1
44000-P157804,,,,,5,2,Multilateral (inflows),1
DE-1-201468453,421,Standard loan,10,ODA,3,1,Bilateral,1
DE-1-201468461,421,Standard loan,10,ODA,3,1,Bilateral,1
44000-P179808,,,,,5,2,Multilateral (inflows),1
DE-1-201468479,421,Standard loan,10,ODA,3,1,Bilateral,1
DE-1-201468487,421,Standard loan,10,ODA,3,1,Bilateral,1
44000-P124041,,,,,5,2,Multilateral (inflows),1
44000-P157224,,,,,5,2,Multilateral (inflows),1
44000-P159669,,,,,5,2,Multilateral (inflows),1
44000-P167246,,,,,5,2,Multilateral (inflows),1
44000-P169907,,,,,5,2,Multilateral (inflows),1
44000-P172732,,,,,5,2,Multilateral (inflows),1
44000-P173943,,,,,5,2,Multilateral (inflows),1
44000-P174027,,,,,5,2,Multilateral (inflows),1
44000-P174292,,,,,5,2,Multilateral (inflows),1
44000-P176447,,,,,5,2,Multilateral (inflows),1
44000-P177985,,,,,5,2,Multilateral (inflows),1
44000-P178329,,,,,5,2,Multilateral (inflows),1
44000-P181032,,,,,5,2,Multilateral (inflows),1
44000-P181195,,,,,5,2,Multilateral (inflows),1
44000-P162111,,,,,5,2,Multilateral (inflows),1
44000-P168218,,,,,5,2,Multilateral (inflows),1
44000-P175570,,,,,5,2,Multilateral (inflows),1
44000-P176993,,,,,5,2,Multilateral (inflows),1
44000-P180050,,,,,5,2,Multilateral (inflows),1
44000-P502565,,,,,5,2,Multilateral (inflows),1
44000-P178646,,,,,5,2,Multilateral (inflows),1
44000-P176937,,,,,5,2,Multilateral (inflows),1
44000-P130903,,,,,5,2,Multilateral (inflows),1
44000-P127038,,,,,5,2,Multilateral (inflows),1
44000-P120566,,,,,5,2,Multilateral (inflows),1
44000-P174004,,,,,5,2,Multilateral (inflows),1
44000-P168587,,,,,5,2,Multilateral (inflows),1
44000-P144185,,,,,5,2,Multilateral (inflows),1
44000-P174005,,,,,5,2,Multilateral (inflows),1
44000-P127955,,,,,5,2,Multilateral (inflows),1
44000-P127956,,,,,5,2,Multilateral (inflows),1
44000-P171587,,,,,5,2,Multilateral (inflows),1
44000-P513503,,,,,5,2,Multilateral (inflows),1
44000-P127822,,,,,5,2,Multilateral (inflows),1
44000-P507248,,,,,5,2,Multilateral (inflows),1
44000-P148642,,,,,5,2,Multilateral (inflows),1
44000-P147257,,,,,5,2,Multilateral (inflows),1
44000-P178382,,,,,5,2,Multilateral (inflows),1
44000-P168580,,,,,5,2,Multilateral (inflows),1
44000-P149747,,,,,5,2,Multilateral (inflows),1
44000-P504373,,,,,5,2,Multilateral (inflows),1
44000-P180587,,,,,5,2,Multilateral (inflows),1
44000-P171851,,,,,5,2,Multilateral (inflows),1
44000-P126038,,,,,5,2,Multilateral (inflows),1
44000-P130847,,,,,5,2,Multilateral (inflows),1
44000-P507576,,,,,5,2,Multilateral (inflows),1
44000-P149555,,,,,5,2,Multilateral (inflows),1
44000-P181479,,,,,5,2,Multilateral (inflows),1
44000-P175640,,,,,5,2,Multilateral (inflows),1
44000-P179086,,,,,5,2,Multilateral (inflows),1
44000-P143283,,,,,5,2,Multilateral (inflows),1
44000-P156963,,,,,5,2,Multilateral (inflows),1
44000-P513997,,,,,5,2,Multilateral (inflows),1
44000-P145275,,,,,5,2,Multilateral (inflows),1
44000-P161619,,,,,5,2,Multilateral (inflows),1
44000-P167547,,,,,5,2,Multilateral (inflows),1
44000-P150503,,,,,5,2,Multilateral (inflows),1
44000-P153084,,,,,5,2,Multilateral (inflows),1
44000-P160866,,,,,5,2,Multilateral (inflows),1
44000-P162279,,,,,5,2,Multilateral (inflows),1
44000-P164137,,,,,5,2,Multilateral (inflows),1
44000-P166425,,,,,5,2,Multilateral (inflows),1
44000-P166752,,,,,5,2,Multilateral (inflows),1
44000-P167941,,,,,5,2,Multilateral (inflows),1
44000-P168697,,,,,5,2,Multilateral (inflows),1
44000-P174388,,,,,5,2,Multilateral (inflows),1
44000-P180288,,,,,5,2,Multilateral (inflows),1
44000-P509948,,,,,5,2,Multilateral (inflows),1
44000-P125694,,,,,5,2,Multilateral (inflows),1
44000-P126903,,,,,5,2,Multilateral (inflows),1
44000-P128140,,,,,5,2,Multilateral (inflows),1
44000-P132510,,,,,5,2,Multilateral (inflows),1
44000-P167485,,,,,5,2,Multilateral (inflows),1
44000-P163939,,,,,5,2,Multilateral (inflows),1
44000-P163966,,,,,5,2,Multilateral (inflows),1
44000-P160592,,,,,5,2,Multilateral (inflows),1
44000-P163057,,,,,5,2,Multilateral (inflows),1
44000-P167348,,,,,5,2,Multilateral (inflows),1
44000-P171238,,,,,5,2,Multilateral (inflows),1
44000-P171585,,,,,5,2,Multilateral (inflows),1
44000-P174155,,,,,5,2,Multilateral (inflows),1
44000-P179263,,,,,5,2,Multilateral (inflows),1
44000-P511001,,,,,5,2,Multilateral (inflows),1
44000-P126297,,,,,5,2,Multilateral (inflows),1
44000-P147244,,,,,5,2,Multilateral (inflows),1
44000-P167674,,,,,5,2,Multilateral (inflows),1
44000-P172863,,,,,5,2,Multilateral (inflows),1
44000-P174000,,,,,5,2,Multilateral (inflows),1
44000-P174150,,,,,5,2,Multilateral (inflows),1
44000-P178224,,,,,5,2,Multilateral (inflows),1
44000-P180496,,,,,5,2,Multilateral (inflows),1
44000-P503988,,,,,5,2,Multilateral (inflows),1
DE-1-201667484,421,Standard loan,10,ODA,3,1,Bilateral,1
44000-P153753,,,,,5,2,Multilateral (inflows),1
DE-1-201667492,421,Standard loan,10,ODA,3,1,Bilateral,1
44000-P165056,,,,,5,2,Multilateral (inflows),1
44000-P175072,,,,,5,2,Multilateral (inflows),1
44000-P125272,,,,,5,2,Multilateral (inflows),1
44000-P132757,,,,,5,2,Multilateral (inflows),1
44000-P145251,,,,,5,2,Multilateral (inflows),1
44000-P151487,,,,,5,2,Multilateral (inflows),1
44000-P159969,,,,,5,2,Multilateral (inflows),1
44000-P163318,,,,,5,2,Multilateral (inflows),1
44000-P166124,,,,,5,2,Multilateral (inflows),1
44000-P169830,,,,,5,2,Multilateral (inflows),1
44000-P173113,,,,,5,2,Multilateral (inflows),1
44000-P175256,,,,,5,2,Multilateral (inflows),1
44000-P178423,,,,,5,2,Multilateral (inflows),1
44000-P129489,,,,,5,2,Multilateral (inflows),1
44000-P131212,,,,,5,2,Multilateral (inflows),1
44000-P146398,,,,,5,2,Multilateral (inflows),1
44000-P176762,,,,,5,2,Multilateral (inflows),1
44000-P133687,,,,,5,2,Multilateral (inflows),1
44000-P178668,,,,,5,2,Multilateral (inflows),1
44000-P154422,,,,,5,2,Multilateral (inflows),1
44000-P146537,,,,,5,2,Multilateral (inflows),1
44000-P128434,,,,,5,2,Multilateral (inflows),1
44000-P146930,,,,,5,2,Multilateral (inflows),1
44000-P174152,,,,,5,2,Multilateral (inflows),1
44000-P166159,,,,,5,2,Multilateral (inflows),1
44000-P508348,,,,,5,2,Multilateral (inflows),1
44000-P181306,,,,,5,2,Multilateral (inflows),1
44000-P151804,,,,,5,2,Multilateral (inflows),1
44000-P122738,,,,,5,2,Multilateral (inflows),1
44000-P127332,,,,,5,2,Multilateral (inflows),1
44000-P175930,,,,,5,2,Multilateral (inflows),1
44000-P179817,,,,,5,2,Multilateral (inflows),1
44000-P146942,,,,,5,2,Multilateral (inflows),1
44000-P174107,,,,,5,2,Multilateral (inflows),1
44000-P174191,,,,,5,2,Multilateral (inflows),1
44000-P501661,,,,,5,2,Multilateral (inflows),1
44000-P130012,,,,,5,2,Multilateral (inflows),1
44000-P123353,,,,,5,2,Multilateral (inflows),1
44000-P123352,,,,,5,2,Multilateral (inflows),1
44000-P151480,,,,,5,2,Multilateral (inflows),1
44000-P177776,,,,,5,2,Multilateral (inflows),1
44000-P159547,,,,,5,2,Multilateral (inflows),1
44000-P170248,,,,,5,2,Multilateral (inflows),1
44000-P173044,,,,,5,2,Multilateral (inflows),1
44000-P176881,,,,,5,2,Multilateral (inflows),1
44000-P178531,,,,,5,2,Multilateral (inflows),1
44000-P173982,,,,,5,2,Multilateral (inflows),1
44000-P168869,,,,,5,2,Multilateral (inflows),1
44000-P176498,,,,,5,2,Multilateral (inflows),1
44000-P181344,,,,,5,2,Multilateral (inflows),1
44000-P178687,,,,,5,2,Multilateral (inflows),1
44000-P166788,,,,,5,2,Multilateral (inflows),1
44000-P170477,,,,,5,2,Multilateral (inflows),1
44000-P174440,,,,,5,2,Multilateral (inflows),1
44000-P101177,,,,,5,2,Multilateral (inflows),1
44000-P101471,,,,,5,2,Multilateral (inflows),1
44000-P120860,,,,,5,2,Multilateral (inflows),1
44000-P131028,,,,,5,2,Multilateral (inflows),1
44000-P149831,,,,,5,2,Multilateral (inflows),1
44000-P154981,,,,,5,2,Multilateral (inflows),1
44000-P156858,,,,,5,2,Multilateral (inflows),1
44000-P176387,,,,,5,2,Multilateral (inflows),1
44000-P177765,,,,,5,2,Multilateral (inflows),1
44000-P178591,,,,,5,2,Multilateral (inflows),1
44000-P179214,,,,,5,2,Multilateral (inflows),1
44000-P180554,,,,,5,2,Multilateral (inflows),1
44000-P181263,,,,,5,2,Multilateral (inflows),1
44000-P506131,,,,,5,2,Multilateral (inflows),1
44000-P127433,,,,,5,2,Multilateral (inflows),1
44000-P146243,,,,,5,2,Multilateral (inflows),1
44000-P130459,,,,,5,2,Multilateral (inflows),1
44000-P151007,,,,,5,2,Multilateral (inflows),1
44000-P169505,,,,,5,2,Multilateral (inflows),1
44000-P178285,,,,,5,2,Multilateral (inflows),1
44000-P508227,,,,,5,2,Multilateral (inflows),1
44000-P165717,,,,,5,2,Multilateral (inflows),1
44000-P174347,,,,,5,2,Multilateral (inflows),1
44000-P507527,,,,,5,2,Multilateral (inflows),1
44000-P130051,,,,,5,2,Multilateral (inflows),1
44000-P148957,,,,,5,2,Multilateral (inflows),1
44000-P149776,,,,,5,2,Multilateral (inflows),1
44000-P166303,,,,,5,2,Multilateral (inflows),1
44000-P178912,,,,,5,2,Multilateral (inflows),1
44000-P179297,,,,,5,2,Multilateral (inflows),1
44000-P181517,,,,,5,2,Multilateral (inflows),1
44000-P502111,,,,,5,2,Multilateral (inflows),1
44000-P513191,,,,,5,2,Multilateral (inflows),1
44000-P127408,,,,,5,2,Multilateral (inflows),1
44000-P149750,,,,,5,2,Multilateral (inflows),1
44000-P155694,,,,,5,2,Multilateral (inflows),1
44000-P157489,,,,,5,2,Multilateral (inflows),1
44000-P161184,,,,,5,2,Multilateral (inflows),1
44000-P164575,,,,,5,2,Multilateral (inflows),1
44000-P177410,,,,,5,2,Multilateral (inflows),1
44000-P178115,,,,,5,2,Multilateral (inflows),1
44000-P125943,,,,,5,2,Multilateral (inflows),1
44000-P126580,,,,,5,2,Multilateral (inflows),1
44000-P147803,,,,,5,2,Multilateral (inflows),1
44000-P155656,,,,,5,2,Multilateral (inflows),1
44000-P167651,,,,,5,2,Multilateral (inflows),1
44000-P170052,,,,,5,2,Multilateral (inflows),1
44000-P170914,,,,,5,2,Multilateral (inflows),1
44000-P171440,,,,,5,2,Multilateral (inflows),1
44000-P174120,,,,,5,2,Multilateral (inflows),1
44000-P175008,,,,,5,2,Multilateral (inflows),1
44000-P175360,,,,,5,2,Multilateral (inflows),1
44000-P176891,,,,,5,2,Multilateral (inflows),1
44000-P177125,,,,,5,2,Multilateral (inflows),1
44000-P178634,,,,,5,2,Multilateral (inflows),1
44000-P179361,,,,,5,2,Multilateral (inflows),1
44000-P180336,,,,,5,2,Multilateral (inflows),1
44000-P180585,,,,,5,2,Multilateral (inflows),1
44000-P181127,,,,,5,2,Multilateral (inflows),1
44000-P181389,,,,,5,2,Multilateral (inflows),1
44000-P507528,,,,,5,2,Multilateral (inflows),1
44000-P506960,,,,,5,2,Multilateral (inflows),1
44000-P148861,,,,,5,2,Multilateral (inflows),1
44000-P125202,,,,,5,2,Multilateral (inflows),1
44000-P178209,,,,,5,2,Multilateral (inflows),1
44000-P178210,,,,,5,2,Multilateral (inflows),1
44000-P174198,,,,,5,2,Multilateral (inflows),1
44000-P153269,,,,,5,2,Multilateral (inflows),1
44000-P513769,,,,,5,2,Multilateral (inflows),1
44000-P176420,,,,,5,2,Multilateral (inflows),1
44000-P175139,,,,,5,2,Multilateral (inflows),1
44000-P149886,,,,,5,2,Multilateral (inflows),1
44000-P167465,,,,,5,2,Multilateral (inflows),1
44000-P172454,,,,,5,2,Multilateral (inflows),1
44000-P178676,,,,,5,2,Multilateral (inflows),1
44000-P511758,,,,,5,2,Multilateral (inflows),1
44000-P133107,,,,,5,2,Multilateral (inflows),1
44000-P146726,,,,,5,2,Multilateral (inflows),1
44000-P168259,,,,,5,2,Multilateral (inflows),1
44000-P169498,,,,,5,2,Multilateral (inflows),1
44000-P175342,,,,,5,2,Multilateral (inflows),1
44000-P178321,,,,,5,2,Multilateral (inflows),1
44000-P178322,,,,,5,2,Multilateral (inflows),1
44000-P503960,,,,,5,2,Multilateral (inflows),1
44000-P178113,,,,,5,2,Multilateral (inflows),1
44000-P180196,,,,,5,2,Multilateral (inflows),1
44000-P181603,,,,,5,2,Multilateral (inflows),1
44000-P146452,,,,,5,2,Multilateral (inflows),1
44000-P151279,,,,,5,2,Multilateral (inflows),1
44000-P155024,,,,,5,2,Multilateral (inflows),1
44000-P158698,,,,,5,2,Multilateral (inflows),1
44000-P162671,,,,,5,2,Multilateral (inflows),1
44000-P166458,,,,,5,2,Multilateral (inflows),1
44000-P169040,,,,,5,2,Multilateral (inflows),1
44000-P171554,,,,,5,2,Multilateral (inflows),1
44000-P173680,,,,,5,2,Multilateral (inflows),1
44000-P505244,,,,,5,2,Multilateral (inflows),1
44000-P513028,,,,,5,2,Multilateral (inflows),1
44000-P171570,,,,,5,2,Multilateral (inflows),1
44000-P174889,,,,,5,2,Multilateral (inflows),1
44000-P179307,,,,,5,2,Multilateral (inflows),1
44000-P501988,,,,,5,2,Multilateral (inflows),1
44000-P506857,,,,,5,2,Multilateral (inflows),1
44000-P509222,,,,,5,2,Multilateral (inflows),1
44000-P174275,,,,,5,2,Multilateral (inflows),1
44000-P159010,,,,,5,2,Multilateral (inflows),1
44000-P508911,,,,,5,2,Multilateral (inflows),1
44000-P168335,,,,,5,2,Multilateral (inflows),1
44000-P174274,,,,,5,2,Multilateral (inflows),1
44000-P164321,,,,,5,2,Multilateral (inflows),1
44000-P508225,,,,,5,2,Multilateral (inflows),1
44000-P174447,,,,,5,2,Multilateral (inflows),1
44000-P175317,,,,,5,2,Multilateral (inflows),1
44000-P126470,,,,,5,2,Multilateral (inflows),1
44000-P128284,,,,,5,2,Multilateral (inflows),1
44000-P159023,,,,,5,2,Multilateral (inflows),1
44000-P164525,,,,,5,2,Multilateral (inflows),1
44000-P170366,,,,,5,2,Multilateral (inflows),1
44000-P172723,,,,,5,2,Multilateral (inflows),1
44000-P175293,,,,,5,2,Multilateral (inflows),1
44000-P152021,,,,,5,2,Multilateral (inflows),1
44000-P172648,,,,,5,2,Multilateral (inflows),1
44000-P147557,,,,,5,2,Multilateral (inflows),1
44000-P161136,,,,,5,2,Multilateral (inflows),1
44000-P128258,,,,,5,2,Multilateral (inflows),1
44000-P157207,,,,,5,2,Multilateral (inflows),1
44000-P174553,,,,,5,2,Multilateral (inflows),1
44000-P172628,,,,,5,2,Multilateral (inflows),1
44000-P509413,,,,,5,2,Multilateral (inflows),1
44000-P171850,,,,,5,2,Multilateral (inflows),1
44000-P170568,,,,,5,2,Multilateral (inflows),1
44000-P155480,,,,,5,2,Multilateral (inflows),1
44000-P168606,,,,,5,2,Multilateral (inflows),1
44000-P163968,,,,,5,2,Multilateral (inflows),1
44000-P172023,,,,,5,2,Multilateral (inflows),1
44000-P174376,,,,,5,2,Multilateral (inflows),1
44000-P181238,,,,,5,2,Multilateral (inflows),1
44000-P166739,,,,,5,2,Multilateral (inflows),1
44000-P510580,,,,,5,2,Multilateral (inflows),1
44000-P179294,,,,,5,2,Multilateral (inflows),1
44000-P132208,,,,,5,2,Multilateral (inflows),1
44000-P169867,,,,,5,2,Multilateral (inflows),1
44000-P144601,,,,,5,2,Multilateral (inflows),1
44000-P149963,,,,,5,2,Multilateral (inflows),1
44000-P159263,,,,,5,2,Multilateral (inflows),1
44000-P171071,,,,,5,2,Multilateral (inflows),1
44000-P172742,,,,,5,2,Multilateral (inflows),1
44000-P174683,,,,,5,2,Multilateral (inflows),1
44000-P179813,,,,,5,2,Multilateral (inflows),1
44000-P509760,,,,,5,2,Multilateral (inflows),1
44000-P173324,,,,,5,2,Multilateral (inflows),1
44000-P158111,,,,,5,2,Multilateral (inflows),1
44000-P132709,,,,,5,2,Multilateral (inflows),1
44000-P150950,,,,,5,2,Multilateral (inflows),1
44000-P161483,,,,,5,2,Multilateral (inflows),1
44000-P128251,,,,,5,2,Multilateral (inflows),1
44000-P170558,,,,,5,2,Multilateral (inflows),1
44000-P179820,,,,,5,2,Multilateral (inflows),1
44000-P172614,,,,,5,2,Multilateral (inflows),1
44000-P155066,,,,,5,2,Multilateral (inflows),1
44000-P145488,,,,,5,2,Multilateral (inflows),1
44000-P506356,,,,,5,2,Multilateral (inflows),1
44000-P150194,,,,,5,2,Multilateral (inflows),1
44000-P177930,,,,,5,2,Multilateral (inflows),1
44000-P501015,,,,,5,2,Multilateral (inflows),1
44000-P150313,,,,,5,2,Multilateral (inflows),1
44000-P506463,,,,,5,2,Multilateral (inflows),1
44000-P177931,,,,,5,2,Multilateral (inflows),1
44000-P502032,,,,,5,2,Multilateral (inflows),1
44000-P150677,,,,,5,2,Multilateral (inflows),1
44000-P181023,,,,,5,2,Multilateral (inflows),1
44000-P172597,,,,,5,2,Multilateral (inflows),1
44000-P131440,,,,,5,2,Multilateral (inflows),1
44000-P172796,,,,,5,2,Multilateral (inflows),1
44000-P179367,,,,,5,2,Multilateral (inflows),1
44000-P133798,,,,,5,2,Multilateral (inflows),1
44000-P110836,,,,,5,2,Multilateral (inflows),1
44000-P180504,,,,,5,2,Multilateral (inflows),1
44000-P143645,,,,,5,2,Multilateral (inflows),1
44000-P178156,,,,,5,2,Multilateral (inflows),1
44000-P120536,,,,,5,2,Multilateral (inflows),1
44000-P145254,,,,,5,2,Multilateral (inflows),1
44000-P507912,,,,,5,2,Multilateral (inflows),1
44000-P150009,,,,,5,2,Multilateral (inflows),1
44000-P507760,,,,,5,2,Multilateral (inflows),1
44000-P169956,,,,,5,2,Multilateral (inflows),1
44000-P146322,,,,,5,2,Multilateral (inflows),1
44000-P162071,,,,,5,2,Multilateral (inflows),1
44000-P127787,,,,,5,2,Multilateral (inflows),1
44000-P168749,,,,,5,2,Multilateral (inflows),1
44000-P176930,,,,,5,2,Multilateral (inflows),1
44000-P506285,,,,,5,2,Multilateral (inflows),1
44000-P155118,,,,,5,2,Multilateral (inflows),1
44000-P165928,,,,,5,2,Multilateral (inflows),1
44000-P149770,,,,,5,2,Multilateral (inflows),1
44000-P171764,,,,,5,2,Multilateral (inflows),1
44000-P174498,,,,,5,2,Multilateral (inflows),1
44000-P180120,,,,,5,2,Multilateral (inflows),1
44000-P173906,,,,,5,2,Multilateral (inflows),1
44000-P170113,,,,,5,2,Multilateral (inflows),1
44000-P179944,,,,,5,2,Multilateral (inflows),1
44000-P174246,,,,,5,2,Multilateral (inflows),1
44000-P179077,,,,,5,2,Multilateral (inflows),1
44000-P507031,,,,,5,2,Multilateral (inflows),1
PS-TIN-888005972-SO5,110,Standard grant,10,ODA,4,1,Bilateral,1
PS-TIN-888005972-SO3,110,Standard grant,10,ODA,4,1,Bilateral,1
PS-TIN-888005972-SO4,110,Standard grant,10,ODA,4,1,Bilateral,1
PS-TIN-888005972-SO1,110,Standard grant,10,ODA,4,1,Bilateral,1
PS-TIN-888005972-SO2,110,Standard grant,10,ODA,4,1,Bilateral,1
44000-P179007,,,,,5,2,Multilateral (inflows),1
44000-P168280,,,,,5,2,Multilateral (inflows),1
44000-P166019,,,,,5,2,Multilateral (inflows),1
44000-P171751,,,,,5,2,Multilateral (inflows),1
44000-P176353,,,,,5,2,Multilateral (inflows),1
44000-P511920,,,,,5,2,Multilateral (inflows),1
44000-P180470,,,,,5,2,Multilateral (inflows),1
44000-P501037,,,,,5,2,Multilateral (inflows),1
BJ-IFU-6200801257400-RSG0123375-29295,110,Standard grant,10,ODA,5,,,0
44000-P174911,,,,,5,2,Multilateral (inflows),1
44000-P181011,,,,,5,2,Multilateral (inflows),1
44000-P507116,,,,,5,2,Multilateral (inflows),1
44000-P507962,,,,,5,2,Multilateral (inflows),1
44000-P122667,,,,,5,2,Multilateral (inflows),1
44000-P122793,,,,,5,2,Multilateral (inflows),1
44000-P124174,,,,,5,2,Multilateral (inflows),1
44000-P127201,,,,,5,2,Multilateral (inflows),1
44000-P131775,,,,,5,2,Multilateral (inflows),1
44000-P144675,,,,,5,2,Multilateral (inflows),1
44000-P146095,,,,,5,2,Multilateral (inflows),1
44000-P155824,,,,,5,2,Multilateral (inflows),1
44000-P157405,,,,,5,2,Multilateral (inflows),1
44000-P160480,,,,,5,2,Multilateral (inflows),1
44000-P171006,,,,,5,2,Multilateral (inflows),1
44000-P171216,,,,,5,2,Multilateral (inflows),1
44000-P176717,,,,,5,2,Multilateral (inflows),1
44000-P181146,,,,,5,2,Multilateral (inflows),1
46002-P-ML-K00-011,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-K00-014,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-K00-015,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-K00-018,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-K00-020,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-KA0-001,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-KA0-003,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-ML-KA0-006,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NA-KA0-002,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NA-K00-007,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NA-KA0-004,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NA-K00-004,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NA-K00-005,,,,,,2,Multilateral (inflows),1
46002-P-MZ-K00-001,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-002,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-004,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-007,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-009,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-010,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-011,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-K00-012,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MZ-AA0-041,,,,,,2,Multilateral (inflows),1
46002-P-MZ-KA0-007,,,,,,2,Multilateral (inflows),1
46002-P-MZ-AA0-045,,,,,,2,Multilateral (inflows),1
46002-P-NE-KA0-015,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-KA0-013,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-KA0-012,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-KA0-011,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-K00-007,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-KA0-006,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-KA0-008,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-KA0-010,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-NE-A00-012,,,,,,2,Multilateral (inflows),1
46002-P-NE-KA0-014,,,,,,2,Multilateral (inflows),1
46002-P-MA-K00-014,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
46002-P-MA-AA0-011,421,Standard loan,10,ODA,5,2,Multilateral (inflows),1
