iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full,y2_early_days_raw,log_commitment,log_disbursement
DE-1-201265743,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,PE,17091000,17091000,1,2015,2015,2015-05-26,2015-05-26,2015-12-31,2015-12-31,0,219,17091000,17091000,1,421,Standard loan,10,ODA,1,Bilateral,1,0,1,0,0,0,16.65406256713064,16.65406256713064
DE-1-201265750,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,PE,34182000,34182000,1,2014,2015,2014-11-07,2014-11-07,2016-04-04,2016-04-04,0,514,34182000,34182000,2,421,Standard loan,10,ODA,1,Bilateral,1,0,1,0,0,0,17.347209747690588,17.347209747690588
DE-1-201266287,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,PE,17091000,17091000,1,2017,2018,2017-12-28,2017-12-28,2018-07-30,2018-07-30,0,214,17091000,17091000,1,421,Standard loan,10,ODA,1,Bilateral,1,0,1,0,0,0,16.65406256713064,16.65406256713064
46002-P-SD-KF0-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,SD,391513866.37230194,195278862.2836507,1,2021,2021,2021-04-23,2021-05-05,2022-12-31,2022-12-31,0,617,391513866.3723019,195278862.2836507,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.5012210829387219,0.5012210829387218,0,19.78553149134339,19.089939157954838
46002-P-SD-K00-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,SD,27122064.2060626,1005226.7472372788,1,2021,2021,2020-11-18,2021-02-10,2021-12-31,2021-12-31,0,408,27122064.2060626,1005226.7472372788,1,110,Standard grant,10,ODA,2,Multilateral (inflows),1,1,1,0.962936938,0.962936938,0,17.11585813193283,13.820723693168713
46002-P-SD-AAB-005,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,SD,76999540.28101172,46199724.168607034,1,2023,2023,2022-12-09,2023-02-03,2025-12-31,2026-07-14,-195,1118,76999540.28101172,76999540.28101172,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,1,0.3999999999999999,0,-195,18.159310009423663,18.159310009423663
46002-P-SD-I00-010,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,SD,NA,NA,NA,NA,NA,2025-03-26,2025-05-26,2028-04-30,NA,NA,1131,20341548.15454695,20341548.154546943,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,3.3306690738754696e-16,NA,16.82817605948105,16.82817605948105
46002-P-SD-AA0-009,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,SD,NA,NA,NA,NA,NA,2025-06-27,2025-08-04,2029-05-31,NA,NA,1434,97639431.14182536,39055772.45673014,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.6000000000000001,NA,18.396791977394894,17.48050124552074
46002-P-SD-I00-008,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,SD,NA,NA,NA,NA,NA,2025-07-11,2025-10-07,2028-02-29,NA,NA,963,62136649.09608941,15540942.790073868,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.749890877346137,NA,17.94484653540419,16.55898856966543
46002-P-SZ-K00-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,SZ,35679102.21899169,36397295.102975704,1,2022,2022,2021-11-24,2022-04-05,2023-03-07,2023-06-30,-115,468,35679102.21899169,36397295.102975704,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,1,-0.02012923081909079,-0.02012923081909079,-115,17.39007570333574,17.410005019488008
46002-P-SZ-AA0-013,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,SZ,39643446.91601789,41255307.421817265,1,2022,2022,2022-07-14,2022-10-20,2023-08-01,2025-01-28,-546,383,39643446.91601789,41255307.421817265,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,1,-0.04065893940085474,-0.04065893940085474,-546,17.4954362191456,17.53529032723969
46002-P-SZ-K00-008,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,SZ,NA,NA,NA,NA,NA,2025-06-25,2025-11-13,2027-04-30,NA,NA,674,46855039.37445672,47262770.4510535,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,0,NA,-0.00870196849773763,NA,17.662569124886666,17.671233449482934
46002-P-TG-KA0-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TG,12923663.594188828,12923663.594188828,1,2017,2018,2017-12-05,2017-12-21,2018-12-31,2018-06-30,184,391,12923663.594188828,12923663.594188828,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,184,16.37457057604495,16.37457057604495
46002-P-TG-KZ0-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,1,both,0,1,3,Finalisation,TG,27122064.206062596,27122064.206062596,1,2020,2020,2020-07-24,2020-08-06,2021-06-30,2021-06-30,0,341,27122064.206062596,27122064.206062596,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0,0,0,17.11585813193283,17.11585813193283
46002-P-TG-AA0-015,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TG,5424412.841212519,5424412.841212519,1,2022,2023,2022-07-15,2022-08-17,2025-12-31,2025-06-24,190,1265,5424412.841212519,5424412.841212519,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,1,0,0,190,15.506420219498729,15.506420219498729
46002-P-TG-KA0-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TG,NA,NA,NA,NA,NA,2024-07-04,2024-08-02,2025-12-31,NA,NA,545,6780516.051515649,6780516.051515649,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,0,NA,0,NA,15.72956377081294,15.72956377081294
46002-P-TZ-K00-016,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,48819715.570912674,48819715.570912674,1,2020,2021,2020-10-14,2020-12-08,2021-12-31,2021-12-31,0,443,48819715.570912674,48819715.570912674,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,0,17.703644796834947,17.703644796834947
46002-P-TZ-AA0-025,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,91225062.957091555,91225062.957091555,1,2016,2019,2016-12-13,2016-12-19,2023-03-31,2020-01-31,730,2299,91225062.957091555,91225062.957091555,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0,0,1155,18.328840230416354,18.328840230416354
46002-P-TZ-KA0-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,67805160.5151565,67805160.5151565,1,2016,2017,2016-12-15,2016-12-19,2017-12-31,2017-12-31,0,381,67805160.5151565,67805160.5151565,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0,0,0,18.032148863806984,18.032148863806984
46002-P-TZ-KA0-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,54244128.41212519,54244128.41212519,1,2018,2018,2018-07-11,2018-09-07,2020-12-31,2019-12-31,366,904,54244128.41212519,54244128.41212519,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,366,17.809005312492776,17.809005312492776
46002-P-TZ-AAZ-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2007-09-05,2007-11-19,2014-12-31,2013-12-31,365,2674,80281310.0499453,55228511.45975018,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,NA,0.3120626528716217,365,18.2010474002688,17.826989889852936
DE-1-201170315,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,RW,0,1139400,1,2014,2014,2012-11-14,2012-11-14,2015-06-23,2015-06-23,0,951,3418200,3418200,3,110,Standard grant,10,ODA,1,Bilateral,1,1,1,NA,0,0,15.044624654696541,15.044624654696541
46002-P-TZ-IAC-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2007-09-05,2007-11-19,2011-12-31,2011-12-31,0,1578,886891499.5382469,27388619.83951875,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,NA,0.9691184098012232,0,20.603233209836038,17.125638150758974
46002-P-TZ-K00-007,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2004-10-27,2004-12-09,2006-06-30,2005-12-31,181,611,67805160.5151565,65325686.53403074,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.03656762939999991,181,18.032148863806984,17.994895878830164
46002-P-TZ-K00-008,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2006-06-28,2006-08-31,2008-03-30,2007-12-31,90,641,67805160.5151565,66897750.25189618,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.01338261359999992,90,18.032148863806984,18.018675896011274
46002-P-TZ-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2008-10-29,2008-11-26,2009-06-30,2010-12-31,-549,244,135610321.030313,134262421.2002327,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.00993950770000007,-549,18.72529604436693,18.715306809980028
46002-P-TZ-K00-011,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,NA,NA,NA,NA,NA,2011-12-16,2011-12-19,2013-12-31,2013-12-31,0,746,135610321.030313,135536010.7240642,3,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,5.479694000000146e-4,0,18.72529604436693,18.72474792477683
46002-P-TZ-K00-013,XM-DAC-46002,African Development Bank,40,Multilateral,1,1,both,0,1,3,Finalisation,TZ,0,52074945.04391741,1,2014,2014,2013-12-17,2013-12-30,2014-12-31,2014-03-31,275,379,52074945.04391741,52074945.04391741,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,NA,0,275,17.768194489785117,17.768194489785117
46002-P-TZ-K00-014,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TZ,67805160.5151565,67805160.5151565,1,2015,2015,2015-05-20,2015-05-27,2017-12-31,2015-11-30,730,956,67805160.5151565,67805160.5151565,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,762,18.032148863806984,18.032148863806984
46002-P-TZ-KA0-007,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TZ,54244128.41212519,54244128.41212519,1,2020,2020,2019-12-18,2020-03-13,2020-12-31,2020-12-31,0,379,54244128.41212519,54244128.41212519,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0,0,0,17.809005312492776,17.809005312492776
46002-P-TZ-K00-018,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TZ,107800255.19150212,109498322.98852602,1,2023,2023,2023-06-07,2023-06-12,2025-04-20,NA,NA,683,107800255.19150212,109498322.98852602,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,0,-0.01575198309138836,-0.01575198309138836,NA,18.495790583704476,18.511419791930273
46002-P-TZ-HAA-004,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,TZ,NA,NA,NA,NA,NA,2023-12-05,2024-02-23,2027-12-31,NA,NA,1487,65910241.08802873,67243335.023942,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,-0.020225899858761,NA,18.00380439085909,18.02382846408408
46002-P-TZ-K00-019,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TZ,NA,NA,NA,NA,NA,2024-06-12,2024-07-18,2026-07-30,NA,NA,778,169442589.1400543,172053717.4314863,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,0,NA,-0.01541010618808336,NA,18.948024720272237,18.963317296667086
46002-P-TZ-K00-020,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,2,Implementation,TZ,NA,NA,NA,NA,NA,2025-07-16,2025-08-06,2026-12-31,NA,NA,533,155007498.1116263,154639678.2373913,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,0,NA,0.00237291665703887,NA,18.85898404862721,18.856608312141745
46002-P-TN-HZ0-005,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,138292034.05988824,131088848.1801773,1,2019,2019,2019-05-15,2019-06-13,2020-12-31,2019-12-31,366,596,138292034.05988824,131088848.1801773,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.05208677367918069,0.05208677367918069,366,18.744878195987585,18.691385881654174
46002-P-TN-IAZ-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,140596901.29060343,138790648.21733454,1,2017,2018,2017-11-03,2017-11-09,2018-12-31,2018-12-31,0,423,140596901.29060343,138790648.21733454,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.01284703330363945,0.01284703330363945,0,18.761407497913076,18.748477227811314
46002-P-TN-IAZ-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,207918653.03692535,190227930.27459735,1,2016,2016,2016-11-02,2016-11-08,2017-12-31,2017-12-31,0,424,207918653.03692535,190227930.27459735,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.08508482766664616,0.08508482766664616,0,19.152657470000868,19.063733544164215
46002-P-TN-HA0-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2001-11-28,2001-11-29,2004-12-31,2004-12-31,0,1129,202190543.83807048,214886858.32925373,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.06279380949364,0,19.12472109707759,19.185622207249846
46002-P-TN-HAA-030,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2005-09-21,2005-09-27,2007-12-31,2007-12-31,0,831,131561160.8514701,139676457.91265884,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,NA,-0.06168459603629328,0,18.694982402987993,18.754839291147682
46002-P-TN-IZ0-001,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2011-05-30,2011-06-10,2012-12-31,2011-12-31,366,581,499894281.99081385,441992337.52866465,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,NA,0.11582837921561429,366,20.029907198012346,19.906803103983705
46002-P-TN-IZ0-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2012-11-28,2012-11-28,2013-09-30,2013-12-31,-92,306,447718166.209434,462723034.9318626,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.03351409403256067,-92,19.919674499134537,19.95263923636804
DE-1-201265115,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,TZ,0,6836400,1,2015,2015,2012-12-17,2012-12-17,2015-12-21,2015-12-21,0,1099,20509200,20509200,3,110,Standard grant,10,ODA,1,Bilateral,1,1,1,NA,0,0,16.836384123924596,16.836384123924596
DE-1-201270040,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,TZ,0,683640,1,2014,2014,2012-12-17,2012-12-17,2015-12-21,2015-12-21,0,1099,2278800,2278800,3,110,Standard grant,10,ODA,1,Bilateral,1,1,1,NA,0,0,14.639159546588377,14.639159546588377
46002-P-TN-KA0-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,NA,NA,NA,NA,NA,2009-04-16,2009-05-18,2011-12-31,2011-12-31,0,989,246784980.4382112,220996168.76433232,2,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.10449911347151752,0,19.324027990924066,19.213655923423758
46002-P-TN-IZ0-008,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,211383963.9168058,195453168.0605148,1,2015,2015,2015-11-18,2015-11-19,2018-04-10,2016-12-31,465,874,211383963.9168058,195453168.0605148,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0.07536425924229928,0.07536425924229928,465,19.169186771932832,19.09083135913053
46002-P-TN-HZ0-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,308852209.3904723,290151975.8288164,1,2016,2016,2016-07-13,2016-07-14,2017-12-31,2017-12-31,0,536,308852209.3904723,290151975.8288164,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.06054751429028549,0.06054751429028549,0,19.548373433684198,19.48591539825827
46002-P-TN-I00-012,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,TN,210078470.36982292,203134478.85631683,1,2020,2020,2020-06-03,2020-06-04,2021-12-31,2021-12-31,0,576,210078470.36982292,203134478.85631683,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0.03305427491585333,0.03305427491585333,0,19.16299168731281,19.12937877509828
46002-P-TN-K00-018,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,TN,68762680.83975336,65595150.57491997,1,2021,2021,2021-07-14,2021-07-16,2023-04-06,2023-05-31,-55,631,68762680.83975336,65595150.57491997,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0.04606467092542687,0.04606467092542687,-55,18.046171726080637,17.999012327018985
46002-P-TN-I00-022,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,TN,NA,NA,NA,NA,NA,2024-07-19,2024-09-10,2028-12-31,NA,NA,1626,103959326.51846267,34478033.85376054,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.6683507386166319,NA,18.45951028944092,17.355832979331137
46002-P-UG-K00-009,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,UG,31190373.836971987,31190373.836971987,1,2021,2021,2020-07-24,2021-06-10,2022-01-31,2022-05-30,-119,556,31190373.836971987,31190373.836971987,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,0,0,-119,17.255620074307988,17.255620074307988
DE-1-201070259,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,UG,0,2278800,1,2014,2017,2012-08-01,2012-08-01,2017-08-31,2017-08-31,0,1856,2278800,2278800,4,110,Standard grant,10,ODA,1,Bilateral,1,0,1,NA,0,0,14.639159546588377,14.639159546588377
46002-P-UG-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,UG,NA,NA,NA,NA,NA,2002-10-16,2003-06-02,2005-09-30,2005-09-30,0,1080,54811651.55741674,51708359.71180095,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.05661737527403288,0,17.819413348978777,17.761130022960387
46002-P-UG-E00-012,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,UG,89231590.13950235,89231590.13950235,1,2016,2021,2016-02-03,2016-03-03,2022-06-30,2021-12-31,181,2339,89231590.13950235,89231590.13950235,6,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,0,0,181,18.30674568440008,18.30674568440008
DE-1-201165828,DE-1,"DE: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ), EN: Federal Ministry for Economic Cooperation and Development (BMZ)",10,Bilateral,1,0,A01_general,1,0,4,Closed,ZM,0,5127300,1,2014,2014,2012-07-17,2012-07-17,2015-02-27,2015-02-27,0,955,21078900,21078900,3,110,Standard grant,10,ODA,1,Bilateral,1,1,1,NA,0,0,16.863783098112712,16.863783098112712
BJ-IFU-6201001076902-RSG0123375-29295,BJ-IFU-6201001076902,Commune de Aplahoué Benin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2122-06-30,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,NA,not declared,1,0,0,NA,NA,NA,NA,NA
BJ-IFU-6200901944209-RSG0123375-29295,BJ-IFU-6200901944209,Commune de Bopa Benin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2022-06-30,NA,NA,2039,NA,NA,NA,110,Standard grant,10,ODA,NA,not declared,1,0,0,NA,NA,NA,NA,NA
BJ-IFU-6201001843703-RGS0123375-29295,BJ-IFU-6201001843703,Commune de Akpro-missrété Bénin,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BJ,NA,NA,NA,NA,NA,2016-11-29,2018-01-05,2022-06-30,NA,NA,2039,NA,NA,NA,110,Standard grant,10,ODA,NA,not declared,1,0,0,NA,NA,NA,NA,NA
46002-P-ZW-KZ0-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZW,NA,NA,NA,NA,NA,1991-12-16,1992-01-20,1996-12-31,1997-12-31,-365,1842,175758109.1446108,159116436.2014464,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.0946850931894806,-365,18.984619227816,18.885146795335135
46002-P-ZW-AA0-021,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,ZW,25765960.99575947,15391771.436940525,1,2022,2023,2022-07-15,2022-10-26,2026-06-30,NA,NA,1446,25765960.99575947,25765960.99575947,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,0.4026315789473685,0,NA,17.06456483754528,17.06456483754528
46002-P-ZW-I00-004,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,ZW,NA,NA,NA,NA,NA,2024-09-27,2024-12-20,2028-12-31,NA,NA,1556,3661478.667818451,1069525.9470007746,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.7078978074074074,NA,15.113377631389122,13.882726068080597
46002-P-ZW-AA0-024,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,2,Implementation,ZW,NA,NA,NA,NA,NA,2026-03-11,2026-03-27,2031-12-31,NA,NA,2121,33083493.918555155,6386673.858534026,1,NA,not declared,NA,not declared,2,Multilateral (inflows),1,0,0,NA,0.8069528607148713,NA,17.314545042813048,15.66972416791351
46002-P-ZM-K00-002,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2006-11-29,2007-05-17,2008-12-31,2008-12-31,0,763,27122064.206062596,28102580.01347967,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.03615196100000006,0,17.11585813193283,17.151371945515518
46002-P-ZM-KA0-001,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2001-06-28,2001-07-17,2006-12-31,2006-12-31,0,2012,22187697.743579872,20192266.76719912,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,0.08993411571771293,0,16.91504853754689,16.820810255765082
46002-P-ZM-IZ0-002,XM-DAC-46002,African Development Bank,40,Multilateral,0,1,A02_sector,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2011-09-28,2011-10-20,2013-06-23,2012-12-31,174,634,20341548.15454695,21180937.94878541,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,0,1,NA,-0.04126479399999994,174,16.82817605948105,16.868612181802202
46002-P-ZM-K00-003,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2008-10-29,2008-12-02,2011-12-31,2011-12-31,0,1158,20208417.5631639,20572106.557165857,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.01799690613405058,0,16.821609786619216,16.839446665581878
46002-P-ZM-KA0-004,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2010-06-30,2010-08-01,2011-12-31,2011-12-31,0,549,43259692.40866984,43997099.15962284,1,421,Standard loan,10,ODA,2,Multilateral (inflows),1,1,1,NA,-0.01704604702194356,0,17.58273186816964,17.599634261518787
46002-P-ZM-K00-006,XM-DAC-46002,African Development Bank,40,Multilateral,1,0,A01_general,0,1,3,Finalisation,ZM,NA,NA,NA,NA,NA,2024-12-11,2024-12-17,2025-12-31,2026-07-21,-202,385,107037306.6705361,111650872.47612242,2,NA,not declared,NA,not declared,2,Multilateral (inflows),1,1,1,NA,-0.04310240932899223,-202,18.488687992130544,18.53088735060524
XM-DAC-6-4-011639-02-5,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,BF,305955.10620000004,0,0,NA,NA,2023-05-15,2024-12-24,2027-05-14,NA,NA,1460,305955.10620000004,188593.488,2,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,0.3835909773092063,NA,12.631193658406588,12.147349120483582
XM-DAC-6-4-011005-01-3,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,10,Bilateral,0,1,A02_sector,1,0,4,Closed,BF,3957819.84,3957819.84,1,2017,2022,2016-12-15,2017-12-15,2022-12-31,2025-05-29,-730,2207,3957819.84,3957819.84,3,110,Standard grant,10,ODA,1,Bilateral,1,0,1,0,0,-880,15.191203886170323,15.191203886170323
