iatiidentifier,year,interrupted_flag,balance_owed,balance_share,disbursement_usd,commitment_usd,donor_ref,donor,x1_donor_type,modality,recipient_main,status_code,status_name,finance_type,flow_type,collaboration_type,finance_type_name,flow_type_name,collaboration_type_name,hierarchy,log_commitment,planned_duration_days,y2_early_days,y1_gap_full,s1_share,s2_hhi_net,s3_n_donors,cum_commit,disb_year,voice_account,corruption_ctrl,pol_stability,aid_dependence,gdp_pc,population,region,income_group,coup,coup_attempt,election_year,single_donor,log_gdp_pc,log_pop,net_degree,net_between,net_eigen,net_peers,net_peer_str
XM-DAC-6-4-010419-01-0,2020,1,357771.6000000001,0.3137051171898416,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,2,Implementation,110,10,1,Standard grant,ODA,Bilateral,1,13.9469519245051,2587,NA,0.3137498950986073,NA,NA,NA,NA,NA,0.1060573,-0.019263,-0.4326193,2.37469792485443,3548.65363663803,11974057,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,NA,8.174323553248167,16.298252950770117,7,0.02548136610346825,0.09456109219681492,7,17
XM-DAC-6-4-010419-01-0,2021,1,357822.66790800006,0.31374989509860735,-51.067908,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,2,Implementation,110,10,1,Standard grant,ODA,Bilateral,1,13.9469519245051,2587,NA,0.3137498950986073,0.00203196513605823,0.34881613679844714,4,8937396.63,0,-0.0624493999999999,-0.1415165,-0.6668946,2.43554093679102,3906.93926319391,12048622,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,8.270509549296639,16.304460854515224,4,0.03677211115947487,0.04093062837732644,4,6
XM-DAC-6-4-010496-02-1,2016,0,0,0,62667,62667,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,LB,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,9.942744306962991,608,-730,0,1,NA,1,62667,62667,-0.616314599999999,-1.069034,-1.3333648,2.24389669270407,8089.012088155,6323060,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,1,8.998261887411076,15.659713826162264,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010496-02-1,2017,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,LB,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,9.942744306962991,608,-730,0,NA,NA,NA,NA,NA,-0.6151856,-1.0714014,-1.3393518,2.46700798851377,8608.21084982387,6160128,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,NA,9.06047177673725,15.633608114514598,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010496-02-1,2018,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,LB,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,9.942744306962991,608,-730,0,NA,NA,NA,NA,NA,-0.5658194,-1.2208803,-1.2146005,2.64422640246218,9174.53666204759,5984119,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,1,NA,9.124187171598292,15.604619684802357,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010496-02-1,2019,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,LB,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,9.942744306962991,608,-730,0,NA,NA,NA,NA,NA,-0.6164535,-1.2286796,-1.3398887,2.45767263477744,8905.88005497437,5794594,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,NA,9.09446701790126,15.572435971904753,7,0.04717378162069397,0.08190955450851475,7,14
XM-DAC-6-4-010496-02-1,2020,1,41866.250328,0.6680749090909092,-41866.250328,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,LB,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,9.942744306962991,608,-730,0,1,NA,1,62667,0,-0.6889046,-1.23052269999999,-1.3492491,4.63489186346782,5561.19166950397,5702398,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,1,8.623567693326915,15.556397346088994,7,0.02548136610346825,0.09456109219681492,7,17
XM-DAC-6-4-010497-01-2,2015,0,80327.70000000001,0.30000000000000004,187431.3,267759,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SV,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,12.14116765725172,365,-564,0,1,NA,1,415881,335553.3,-0.0514586999999999,-0.523622599999999,-0.1411131,0.401422331115688,3790.34089108162,6183676,Latin America & Caribbean,Upper middle income,0,0,1,1,8.240211238908092,15.637423474603857,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010519-02-5,2015,0,0,0,5836.8043800000005,5836.8043800000005,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,VN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,8.696327055913363,1095,-730,0,1.1834249371594932e-4,0.5022790778482604,5,112142.82438,565286.340402,-1.006907,-0.3774131,0.0681785999999999,1.39461008493105,2577.56885340113,92823254,East Asia & Pacific,Upper middle income,0,0,0,0,7.854601928784033,18.346207748262582,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010519-02-5,2016,0,0,0,19.620468,19.620468,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,VN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,8.696327055913363,1095,-730,0,8.557656877974815e-5,0.4501987433834776,6,112162.444848,305.51871600000004,-1.02156389999999,-0.356688499999999,0.1824971,1.1961451189338,2735.0604380416,94000117,East Asia & Pacific,Upper middle income,0,0,1,0,7.913908812616166,18.358806584914355,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010519-02-5,2017,0,0,0,124.47945,124.47945,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,VN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,8.696327055913363,1095,-730,0,7.810652336946956e-5,0.4999352688134684,5,112286.924298,124.47945,-1.12200529999999,-0.4238211,0.1500179,0.910699779837221,2956.10992127753,95176977,East Asia & Pacific,Upper middle income,0,0,0,0,7.991629467194556,18.37124863227872,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010607-01-5,2015,1,2256012,1,0,2256012,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,14.629109210734876,366,NA,0,0.00310597314626545,0.5216199942451425,4,3396483.0360000003,0,0.1947392,-0.0143711,-0.681206,1.11182323500338,4014.94773686432,11402264,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,8.29777960932586,16.24932249013828,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010607-01-5,2016,1,2256012,1,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,14.629109210734876,366,NA,0,NA,NA,NA,NA,NA,0.2143651,-0.0577612999999999,-0.8275855,1.49023772076605,3847.80354448809,11528674,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,NA,8.255257756555089,16.26034788129522,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010607-01-5,2017,0,0,0,2256012,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,14.629109210734876,366,NA,0,0.00129859381149108,0.3743132845145428,4,3396483.0360000003,3038711.436,0.1035864,-0.0490023999999999,-0.7432926,1.97197984286984,3619.03247319953,11650498,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,8.193961996499317,16.27085948384348,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010680-01-4,2015,0,0,0,2278800,2278800,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SL,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,14.61295085470536,351,-528,0,1,0,2,2278800,2278800,-0.371987299999999,-0.7988086,-0.0242965,14.1851966613903,964.575980888989,7037655,Sub-Saharan Africa,Low income,0,0,0,0,6.87168860673288,15.766785576054325,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010680-01-4,2016,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SL,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,14.61295085470536,351,-528,0,NA,NA,NA,NA,NA,-0.376579999999999,-0.826636199999999,-0.2703676,11.5759003967371,844.416411175476,7205328,Sub-Saharan Africa,Low income,0,0,0,NA,6.738645751094961,15.790331310321283,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010680-01-4,2017,0,58948.51113,0.02586822499999999,-58948.51113,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SL,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,14.61295085470536,351,-528,0,1,NA,1,2278800,0,-0.374755,-0.6651075,-0.1470976,9.57703088012174,779.186007841728,7379299,Sub-Saharan Africa,Low income,0,0,0,1,6.658249795085124,15.814189205615293,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010693-01-2,2015,0,0,0,826065,826065,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,ML,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.598396365676248,352,-730,0,0.00542885604707415,0.5406004884370917,5,1931283,1931283,-0.338542099999999,-0.6307364,-1.5535933,7.86033701875036,838.11986940103,18593022,Sub-Saharan Africa,Low income,0,0,0,0,6.731161132497182,16.738296907002503,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010693-01-2,2016,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,ML,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.598396365676248,352,-730,0,NA,NA,NA,NA,NA,-0.3368327,-0.6456428,-1.5338819,7.36216405357478,872.468587171653,19191289,Sub-Saharan Africa,Low income,0,0,0,NA,6.771326650186792,16.7699670361293,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010693-01-2,2017,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,ML,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.598396365676248,352,-730,0,0.00491028864350904,0.657124567131266,4,1931283,0,-0.3671838,-0.706974099999999,-1.71864139999999,7.63757179674661,924.057531692284,19813011,Sub-Saharan Africa,Low income,0,0,0,0,6.8287743334396165,16.80184940106728,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010693-01-2,2018,0,21226.94224200002,0.02569645517241381,-21226.942242,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,ML,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.598396365676248,352,-730,0,0.00350826276682931,0.4586211877968824,5,1931283,0,-0.4790175,-0.744831199999999,-1.87828559999999,7.84036507419255,996.379292136901,20442030,Sub-Saharan Africa,Low income,0,0,1,0,6.904128000491313,16.833103633436856,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010718-02-4,2015,1,1595160,1,0,1595160,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,ET,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,14.282484602649646,486,-730,0,0.03379970431828501,0.9072646518457754,3,5583060,6836400,-1.3145088,-0.5196265,-1.26354339999999,5.23659101279756,597.912113218663,103867135,Sub-Saharan Africa,Low income,0,0,1,0,6.39344377528803,18.45862309226847,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010718-02-4,2016,1,1595160,1,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,ET,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,14.282484602649646,486,-730,0,7.102236255067376e-4,0.9272937691662504,4,5583060,1709100,-1.3385295,-0.435890499999999,-1.43965759999999,5.98423881543787,641.651523286233,106718162,Sub-Saharan Africa,Low income,0,0,0,0,6.4640453577018855,18.485701917344596,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010718-02-4,2017,0,0,0,1595160,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,ET,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,14.282484602649646,486,-730,0,7.370456243812969e-4,0.9979254065515336,3,5583060,1595160,-1.369723,-0.5649481,-1.5195725,5.43354958123975,696.348429076216,109666481,Sub-Saharan Africa,Low income,0,0,0,0,6.545850151556607,18.512954327050984,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010733-01-5,2015,0,0,0,3418200,3418200,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,15.044235595689567,346,-730,0,0.03031117199526853,0.9402964231571896,2,3418200,3418200,0.1225947,0.0806390999999999,-0.0746024,5.00138793527759,1218.00613555438,14593331,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.104970485658123,16.496075201500506,9,0.09017593688992488,0.1187059094806174,9,16
XM-DAC-6-4-010733-01-5,2016,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,15.044235595689567,346,-730,0,NA,NA,NA,NA,NA,0.1721576,0.0315258,-0.222101599999999,3.94332143243649,1266.43957151587,15034521,Sub-Saharan Africa,Lower middle income,0,0,0,NA,7.143964755327409,16.52585951490158,4,0.03049996431101072,0.05753767763598196,6,8
XM-DAC-6-4-010733-01-5,2017,0,0,0,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,15.044235595689567,346,-730,0,0.02238871052069949,0.5588659145284479,3,4671540,797580,0.0625102,-0.0177432,-0.1422197,4.45653471958166,1354.77007193387,15475002,Sub-Saharan Africa,Lower middle income,0,0,1,0,7.21138703030537,16.554736505775637,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010733-01-5,2018,0,1329.6228299997747,3.8898333333326743e-4,-1329.62283,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A01_general,SN,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,15.044235595689567,346,-730,0,0.0095547510945935,0.3697408480136258,4,4671540,0,0.0870299,0.0271111,-0.1420966,4.43699086589225,1452.55612562445,15914498,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.281080128684835,16.58274107563095,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010744-01-6,2018,1,5540913.5940000005,1,0,5540913.5940000005,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,15.527669953791788,3906,NA,0,0.00340123820107546,0.5528410862536125,3,8937396.63,0,0.0853087,0.00133739999999999,-0.5600278,1.93708049744182,3628.10366464236,11765514,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,0,0,8.196465384322503,16.280683268097043,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010744-01-6,2019,0,0,0,5540913.5940000005,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,TN,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,15.527669953791788,3906,NA,0,0.00490019981017682,0.5010724888680007,3,8937396.63,5540913.5940000005,0.1076117,-0.0286669999999999,-0.5613583,2.40119246823005,3528.87213306798,11875081,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0,1,0,8.168733589827553,16.289952728914347,7,0.04717378162069397,0.08190955450851475,7,14
XM-DAC-6-4-010877-02-0,2018,1,568871.6562000001,1,0,568871.6562000001,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BF,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.251410127384728,1460,-730,0,0.00547350195922384,0.4161313379472106,5,4526691.4962,0,-0.0592664,-0.1575363,-0.961889999999999,7.71744567393734,777.465618514048,20438288,Sub-Saharan Africa,Low income,0,0,0,0,6.6560394225149215,16.832920562453385,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010877-02-0,2019,0,0,0,568871.6562000001,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BF,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.251410127384728,1460,-730,0,0.00473748964138173,0.4119810796979793,5,4526691.4962,568871.6562000001,-0.1034561,-0.2008751,-1.19570659999999,7.23371107432041,764.853077774946,20961952,Sub-Saharan Africa,Low income,0,0,0,0,6.6396837601854255,16.8582195428518,7,0.04717378162069397,0.08190955450851475,7,14
XM-DAC-6-4-010888-01-0,2017,1,398790,1,0,398790,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BO,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,12.896190241529755,3496,NA,0.3697683428571429,5.705731480885199e-4,0.9988591792575404,2,398790,0,-0.227986599999999,-0.8143488,-0.2207409,2.11752102886712,4048.40119739839,11344587,Latin America & Caribbean,Lower middle income,0,0,0,0,8.306077316085474,16.244251271831377,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010888-01-0,2018,1,398790,1,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BO,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,12.896190241529755,3496,NA,0.3697683428571429,NA,NA,NA,NA,NA,-0.322517799999999,-0.8237458,-0.1913596,1.53678460487703,4206.8552936661,11508368,Latin America & Caribbean,Lower middle income,0,0,0,NA,8.344470686437525,16.258584980896902,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010888-01-0,2019,1,398790,1,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BO,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,12.896190241529755,3496,NA,0.3697683428571429,NA,NA,NA,NA,NA,-0.4802862,-0.8232153,-0.7539613,1.47100374059039,4203.15492855788,11671386,Latin America & Caribbean,Lower middle income,0,0,1,NA,8.34359069574804,16.272650763277447,7,0.04717378162069397,0.08190955450851475,7,14
XM-DAC-6-4-010888-01-0,2020,1,398790,1,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BO,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,12.896190241529755,3496,NA,0.3697683428571429,NA,NA,NA,NA,NA,-0.3793012,-0.8045643,-0.3855901,0.812523200589327,3580.96761778303,11816299,Latin America & Caribbean,Lower middle income,0,0,1,NA,8.183388327171462,16.284990407544825,7,0.02548136610346825,0.09456109219681492,7,17
XM-DAC-6-4-010888-01-0,2021,1,398790,1,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BO,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,12.896190241529755,3496,NA,0.3697683428571429,NA,NA,NA,NA,NA,-0.3237121,-0.9489015,-0.2859636,1.08382116309586,4010.76053686204,11937360,Latin America & Caribbean,Lower middle income,0,0,0,NA,8.296736162382766,16.29518353595366,4,0.03677211115947487,0.04093062837732644,4,6
XM-DAC-6-4-010888-01-0,2022,0,147459.917448,0.3697683428571428,251330.082552,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,BO,3,Finalisation,110,10,1,Standard grant,ODA,Bilateral,1,12.896190241529755,3496,NA,0.3697683428571429,0.00235928547354229,0.9952869952808612,2,398790,251330.082552,-0.395731899999999,-0.9824356,-0.170608899999999,0.675597921724774,4219.46113742445,12077154,Latin America & Caribbean,Lower middle income,0,0,0,0,8.34746270632322,16.306826126687348,6,0.03811343950541908,0.04187773242633036,5,7
XM-DAC-6-4-010997-01-1,2017,1,683640,1,0,683640,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,MZ,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.435186742262442,1460,-730,0,1,0,2,5648119.74,2050920,-0.591888,-0.9645689,-1.06530219999999,14.0170423074241,470.93856305196,28166393,Sub-Saharan Africa,Low income,0,0,0,0,6.154727646128334,17.15364008763576,11,0.1192243297229811,0.18343447522501388,9,17
XM-DAC-6-4-010997-01-1,2018,0,341820,0.5,341820,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,MZ,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.435186742262442,1460,-730,0,1,0,2,5648119.74,1481220,-0.652033699999999,-0.8725989,-0.798038799999999,12.3794840047796,517.507260258101,29018644,Sub-Saharan Africa,Low income,0,0,0,0,6.249023554525365,17.183449077933016,6,0.03128941905024236,0.13815117999955728,7,14
XM-DAC-6-4-010997-01-1,2019,1,341820,0.5,0,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,MZ,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.435186742262442,1460,-730,0,0.10556657033760602,0.8000111600976326,2,5648119.74,1139400,-0.71209,-0.8757647,-0.8295224,12.092576467105,519.09255091362,29884380,Sub-Saharan Africa,Low income,0,0,1,0,6.2520821927275625,17.212846493831545,7,0.04717378162069397,0.08190955450851475,7,14
XM-DAC-6-4-010997-01-1,2020,0,0,0,341820,0,XM-DAC-6-4,AICS - Italian Agency for Cooperation and Development,Bilateral,A02_sector,MZ,4,Closed,110,10,1,Standard grant,ODA,Bilateral,1,13.435186742262442,1460,-730,0,0.01134404282782291,0.6923696320937233,4,5648119.74,341820,-0.6308138,-0.7627176,-1.34575129999999,18.3358986998219,462.433876479921,30783688,Sub-Saharan Africa,Low income,0,0,0,0,6.136503576958184,17.242495497261075,7,0.02548136610346825,0.09456109219681492,7,17
